cluster,title,tfidf
3,Wearing Electronic Performance and Tracking System Devices in Association Football: Potential Injury Scenarios and Associated Impact Energies,0.47020271545727255
3,Kicking Performance in Young U9 to U20 Soccer Players: Assessment of Velocity and Accuracy Simultaneously,0.3313195390923846
3,Comparative Analysis of Load Profile between Small-Sided Games and Official Matches in Youth Soccer Players,0.2924067741917744
3,Normal Variability of Weekly Musculoskeletal Screening Scores and the Influence of Training Load across an Australian Football League Season,0.22992257990990742
3,A previous hamstring injury affects kicking mechanics in soccer players,0.22252514849480515
3,Effect of Soccer Foot Pressure on Pressure Distributions,0.20873578917446337
3,Method of complex development of psychomotor qualities in precisely-targeted sports,0.20654204866921844
3,Influence of Maximal Running Shoes on Biomechanics Before and After a 5K Run,0.18835663215951398
4,Behaviors of shooter and goalkeeper interact to determine the outcome of soccer penalties,1.2950585460539978
4,"The Epidemiology of Ankle Injuries Identified at the National Football League Combine, 2009-2015",1.0263966290043454
4,"Effects of Contrast Strength vs. Plyometric Training on Lower-Limb Explosive Performance, Ability to Change Direction and Neuromuscular Adaptation in Soccer Players",1.0085635639690858
4,Sport-specific biomechanical responses to an ACL injury prevention programme: A randomised controlled trial,0.8623622596025844
4,Brain tissue analysis of impacts to American football helmets,0.7420370923748973
4,Biomechanical comparison of concussions with and without a loss of consciousness in elite American football,0.7349682189828682
4,A multilateral modelling of Youth Soccer Performance Index (YSPI),0.6834421085803
4,Pathogenic Factors Associated With Osgood-Schlatter Disease in Adolescent Male Soccer Players: A Prospective Cohort Study,0.6130675344069508
4,Experimental Evaluation of UWB Indoor Positioning for Sport Postures,0.5874789603086725
4,Kicking Performance in Young U9 to U20 Soccer Players: Assessment of Velocity and Accuracy Simultaneously,0.5649665574298895
5,Muscle Strength Is a Poor Screening Test for Predicting Lower Extremity Injuries in Professional Male Soccer Players: A 2-Year Prospective Cohort Study,1.8031775669845378
5,Countermovement Jump Recovery in Professional Soccer Players Using an Inertial Sensor,1.750290840780124
5,Keeping athletes on the field: preventing primary and secondary ACL injuries,1.714692449055178
5,Validity and reliability of GPS and LPS for measuring distances covered and sprint mechanical properties in team sports,1.665840246563174
5,Changes in biomechanical knee injury risk factors across two collegiate soccer seasons using the 11+ prevention program,1.6028368043941437
5,Women in university hockey demonstrate knowledge discordant with attitudes regarding concussions,1.5888556660731472
5,Head impact burden and change in neurocognitive function over 2 seasons of youth football participation,1.527457512143046
5,The effects of midsole bending stiffness on ball speed during maximum effort soccer kicks,1.5260307288835422
5,POSTURAL CONTROL ANALYSIS DURING A STANDARDIZED KICK TASK IN SOCCER ATHLETES,1.5233752092134525
5,Validation of a Modified Functional Movement Screen Test for Division III Female Soccer Players,1.486822433119375
6,Effects of Subsensory Noise and Fatigue on Knee Landing and Cross-over Cutting Biomechanics in Male Athletes,0.7441605000378595
6,Quadriceps Strength Deficit at 6 Months After ACL Reconstruction Does Not Predict Return to Preinjury Sports Level,0.7295710845927373
6,"Sub-elite Football Players With Hip-Related Groin Pain and a Positive Flexion, Adduction, and Internal Rotation Test Exhibit Distinct Biomechanical Differences Compared With the Asymptomatic Side",0.7247975485564213
6,Modelling equation of knee force during instep kicking using dominant’s leg in football,0.6919969234198882
6,The Preventive Effect Of A Bounding Exercise Programme On Hamstring Injuries In Amateur Male Soccer,0.5064534851732139
6,Validity of an On-Field Readaptation Program Following a Hamstring Injury in Professional Soccer,0.47698961475638085
6,SOME ASPECTS OF RUNNING EFFICIENCY ASSESSMENT,0.45654054423827983
6,Mechanisms of acute adductor longus injuries in male football players: a systematic visual video analysis,0.4513198395010429
6,Fluctuations in blood biomarkers of head trauma in NCAA football athletes over the course of a season,0.4461545307789586
6,Using wearable sensors to classify subject-specific running biomechanical gait patterns based on changes in environmental weather conditions,0.3781857164343022
