year,doc_id,title,keyword,tfidf,cluster
2023,22,"Muscle Injury in Sports Activity - Etiology, Classification and Treatment",1rm,0.22965524871250612,3
2023,22,"Muscle Injury in Sports Activity - Etiology, Classification and Treatment",performance tests,0.19137937392708843,2
2023,22,"Muscle Injury in Sports Activity - Etiology, Classification and Treatment",performance,0.1803892186836776,2
2023,22,"Muscle Injury in Sports Activity - Etiology, Classification and Treatment",ppara,0.17495915443714227,3
2023,23,The perception of injury risk and prevention among football players: A systematic review,gt lt,0.4981343705858703,3
2023,23,The perception of injury risk and prevention among football players: A systematic review,gt,0.4852091131093362,3
2023,23,The perception of injury risk and prevention among football players: A systematic review,lt,0.36355455099456696,3
2023,23,The perception of injury risk and prevention among football players: A systematic review,div gt,0.30359652135060805,3
2023,23,The perception of injury risk and prevention among football players: A systematic review,lt div,0.30359652135060805,3
2023,24,"On-field rehabilitation in football: Current knowledge, applications and future directions",strain,0.4480745135234052,4
2023,24,"On-field rehabilitation in football: Current knowledge, applications and future directions",mechanical,0.22014789002332152,3
2023,24,"On-field rehabilitation in football: Current knowledge, applications and future directions",hamstring strain,0.18827725607276938,4
2023,24,"On-field rehabilitation in football: Current knowledge, applications and future directions",tolerate,0.15957790356124757,3
2023,24,"On-field rehabilitation in football: Current knowledge, applications and future directions",to tolerate,0.15957790356124757,3
2023,25,An Anterior Cruciate Ligament (ACL) Injury Risk Screening and Reduction Program for High School Female Athletes: A Pilot Study,pts,0.34083156844905055,3
2023,25,An Anterior Cruciate Ligament (ACL) Injury Risk Screening and Reduction Program for High School Female Athletes: A Pilot Study,applied,0.145867703868365,3
2023,25,An Anterior Cruciate Ligament (ACL) Injury Risk Screening and Reduction Program for High School Female Athletes: A Pilot Study,practices of,0.13633262737962024,3
2023,25,An Anterior Cruciate Ligament (ACL) Injury Risk Screening and Reduction Program for High School Female Athletes: A Pilot Study,physical,0.13374275990615378,3
2023,25,An Anterior Cruciate Ligament (ACL) Injury Risk Screening and Reduction Program for High School Female Athletes: A Pilot Study,interviews were,0.1316488400201782,3
2023,26,Predicting readiness for return to sport and performance after anterior cruciate ligament reconstruction rehabilitation,female athlete,0.25039393405984756,3
2023,26,Predicting readiness for return to sport and performance after anterior cruciate ligament reconstruction rehabilitation,hamstring injury,0.21139560127920265,4
2023,26,Predicting readiness for return to sport and performance after anterior cruciate ligament reconstruction rehabilitation,experience,0.16067480729001787,3
2023,26,Predicting readiness for return to sport and performance after anterior cruciate ligament reconstruction rehabilitation,hamstring,0.14290987208981337,4
2023,26,Predicting readiness for return to sport and performance after anterior cruciate ligament reconstruction rehabilitation,into muscular,0.1307421978946751,3
2023,27,Effect of different anthropometry‐driven block settings on sprint start performance,wearable,0.32278525818096576,3
2023,27,Effect of different anthropometry‐driven block settings on sprint start performance,wearable sensors,0.2359919037168962,3
2023,27,Effect of different anthropometry‐driven block settings on sprint start performance,sensors,0.2319808003035494,3
2023,27,Effect of different anthropometry‐driven block settings on sprint start performance,of wearable,0.17699392778767217,3
2023,27,Effect of different anthropometry‐driven block settings on sprint start performance,sports,0.17697546511277926,3
2023,28,Neuromuscular characteristics of agonists and antagonists during maximal eccentric knee flexion in soccer players with a history of hamstring muscle injuries,cutting,0.35319005663172304,3
2023,28,Neuromuscular characteristics of agonists and antagonists during maximal eccentric knee flexion in soccer players with a history of hamstring muscle injuries,technique modification,0.22401728899609577,6
2023,28,Neuromuscular characteristics of agonists and antagonists during maximal eccentric knee flexion in soccer players with a history of hamstring muscle injuries,cutting performance,0.22401728899609577,2
2023,28,Neuromuscular characteristics of agonists and antagonists during maximal eccentric knee flexion in soccer players with a history of hamstring muscle injuries,cutting technique,0.22401728899609577,3
2023,28,Neuromuscular characteristics of agonists and antagonists during maximal eccentric knee flexion in soccer players with a history of hamstring muscle injuries,modification,0.18425336217846766,6
2023,29,APPLICATION OF INNOVATIVE TECHNOLOGIES DURING TRAINING OF TECHNICAL AND TACTICAL ACTIONS OF FOOTBALL STUDENTS,fatigue,0.27639677942268154,3
2023,29,APPLICATION OF INNOVATIVE TECHNOLOGIES DURING TRAINING OF TECHNICAL AND TACTICAL ACTIONS OF FOOTBALL STUDENTS,after fatigue,0.25698507293735817,3
2023,29,APPLICATION OF INNOVATIVE TECHNOLOGIES DURING TRAINING OF TECHNICAL AND TACTICAL ACTIONS OF FOOTBALL STUDENTS,ybt,0.25698507293735817,3
2023,29,APPLICATION OF INNOVATIVE TECHNOLOGIES DURING TRAINING OF TECHNICAL AND TACTICAL ACTIONS OF FOOTBALL STUDENTS,balance of,0.17013553041192023,2
2023,29,APPLICATION OF INNOVATIVE TECHNOLOGIES DURING TRAINING OF TECHNICAL AND TACTICAL ACTIONS OF FOOTBALL STUDENTS,directions,0.17011301303403992,6
2023,30,"Relationship between Hip Abductors, External Rotators Strength and Dynamic Knee Valgus in Jumper's Knee",rf,0.345884039445154,3
2023,30,"Relationship between Hip Abductors, External Rotators Strength and Dynamic Knee Valgus in Jumper's Knee",rf model,0.2426136658716749,3
2023,30,"Relationship between Hip Abductors, External Rotators Strength and Dynamic Knee Valgus in Jumper's Knee",player positions,0.2323235773626392,6
2023,30,"Relationship between Hip Abductors, External Rotators Strength and Dynamic Knee Valgus in Jumper's Knee",positions,0.20239628177311647,6
2023,30,"Relationship between Hip Abductors, External Rotators Strength and Dynamic Knee Valgus in Jumper's Knee",player,0.18750165407963262,3
2023,31,FINITE ELEMENT ANALYSIS OF A KNEE JOINT DURING JUMP,inside,0.3188418763349122,3
2023,31,FINITE ELEMENT ANALYSIS OF A KNEE JOINT DURING JUMP,shooting,0.28124340531848135,3
2023,31,FINITE ELEMENT ANALYSIS OF A KNEE JOINT DURING JUMP,instep,0.25950698883624407,3
2023,31,FINITE ELEMENT ANALYSIS OF A KNEE JOINT DURING JUMP,angle,0.20569592406376858,3
2023,31,FINITE ELEMENT ANALYSIS OF A KNEE JOINT DURING JUMP,kicks,0.1761180491302537,3
2023,32,Angular Velocities and Linear Accelerations Derived from Inertial Measurement Units Can Be Used as Proxy Measures of Knee Variables Associated with ACL Injury,therapy,0.3228758370951825,3
2023,32,Angular Velocities and Linear Accelerations Derived from Inertial Measurement Units Can Be Used as Proxy Measures of Knee Variables Associated with ACL Injury,cryo,0.305510231758114,3
2023,32,Angular Velocities and Linear Accelerations Derived from Inertial Measurement Units Can Be Used as Proxy Measures of Knee Variables Associated with ACL Injury,ultrasound,0.24698804280268807,3
2023,32,Angular Velocities and Linear Accelerations Derived from Inertial Measurement Units Can Be Used as Proxy Measures of Knee Variables Associated with ACL Injury,lateral ankle,0.2010247963757348,7
2023,32,Angular Velocities and Linear Accelerations Derived from Inertial Measurement Units Can Be Used as Proxy Measures of Knee Variables Associated with ACL Injury,ankle sprains,0.19157088602803893,7
2023,33,The Effect of Two Types of Foot Orthoses on the Knee Valgus Angle Within Single-Leg Landing: Implications for ACL Damage Hazard Decrease,genes,0.23123061318699017,3
2023,33,The Effect of Two Types of Foot Orthoses on the Knee Valgus Angle Within Single-Leg Landing: Implications for ACL Damage Hazard Decrease,treatment,0.17469703356882724,3
2023,33,The Effect of Two Types of Foot Orthoses on the Knee Valgus Angle Within Single-Leg Landing: Implications for ACL Damage Hazard Decrease,mapt,0.17170010349833079,3
2023,33,The Effect of Two Types of Foot Orthoses on the Knee Valgus Angle Within Single-Leg Landing: Implications for ACL Damage Hazard Decrease,gfap,0.17170010349833079,3
2023,33,The Effect of Two Types of Foot Orthoses on the Knee Valgus Angle Within Single-Leg Landing: Implications for ACL Damage Hazard Decrease,tnf,0.1644177055523596,3
2023,34,AN INVESTIGATION OF LOWER EXTREMITY CONTROL OF ADOLESCENT FOOTBALL PLAYERS,greater risk,0.29468133938068564,3
2023,34,AN INVESTIGATION OF LOWER EXTREMITY CONTROL OF ADOLESCENT FOOTBALL PLAYERS,risk than,0.17581796611575168,3
2023,34,AN INVESTIGATION OF LOWER EXTREMITY CONTROL OF ADOLESCENT FOOTBALL PLAYERS,plays crucial,0.17581796611575168,3
2023,34,AN INVESTIGATION OF LOWER EXTREMITY CONTROL OF ADOLESCENT FOOTBALL PLAYERS,than male,0.17581796611575168,3
2023,34,AN INVESTIGATION OF LOWER EXTREMITY CONTROL OF ADOLESCENT FOOTBALL PLAYERS,risk,0.17038376588375878,3
2023,35,ADAPTED FOOTBALL PROGRAM TO DEVELOP THE MOTOR SKILLS OF CHILDREN WITH INTELLECTUAL DISABILITIES,hamstring,0.37382370375242824,4
2023,35,ADAPTED FOOTBALL PROGRAM TO DEVELOP THE MOTOR SKILLS OF CHILDREN WITH INTELLECTUAL DISABILITIES,hamstring function,0.2564966223414814,4
2023,35,ADAPTED FOOTBALL PROGRAM TO DEVELOP THE MOTOR SKILLS OF CHILDREN WITH INTELLECTUAL DISABILITIES,functioning,0.25077707226420626,6
2023,35,ADAPTED FOOTBALL PROGRAM TO DEVELOP THE MOTOR SKILLS OF CHILDREN WITH INTELLECTUAL DISABILITIES,sprinting,0.23240925691926098,3
2023,35,ADAPTED FOOTBALL PROGRAM TO DEVELOP THE MOTOR SKILLS OF CHILDREN WITH INTELLECTUAL DISABILITIES,of hamstring,0.22019654615577436,4
2023,36,Mechanisms of Hamstring Injury in Professional Soccer Players: Video Analysis and Magnetic Resonance Imaging Findings,menstrual,0.3471845927020255,3
2023,36,Mechanisms of Hamstring Injury in Professional Soccer Players: Video Analysis and Magnetic Resonance Imaging Findings,menstrual cycle,0.2893204939183546,3
2023,36,Mechanisms of Hamstring Injury in Professional Soccer Players: Video Analysis and Magnetic Resonance Imaging Findings,phase,0.2620946016165438,3
2023,36,Mechanisms of Hamstring Injury in Professional Soccer Players: Video Analysis and Magnetic Resonance Imaging Findings,cycle,0.23665946777501035,3
2023,36,Mechanisms of Hamstring Injury in Professional Soccer Players: Video Analysis and Magnetic Resonance Imaging Findings,subjects,0.21091498991934865,3
2023,37,Effect of combining eight weeks of neuromuscular training with dual cognitive tasks on landing mechanics in futsal players with knee ligament dominance defect: a randomized controlled trial,stride,0.5455937407600783,3
2023,37,Effect of combining eight weeks of neuromuscular training with dual cognitive tasks on landing mechanics in futsal players with knee ligament dominance defect: a randomized controlled trial,stride frequency,0.28347864522109845,3
2023,37,Effect of combining eight weeks of neuromuscular training with dual cognitive tasks on landing mechanics in futsal players with knee ligament dominance defect: a randomized controlled trial,length,0.22907699489413516,3
2023,37,Effect of combining eight weeks of neuromuscular training with dual cognitive tasks on landing mechanics in futsal players with knee ligament dominance defect: a randomized controlled trial,training,0.1969596073079085,4
2023,37,Effect of combining eight weeks of neuromuscular training with dual cognitive tasks on landing mechanics in futsal players with knee ligament dominance defect: a randomized controlled trial,frequency,0.175221652024014,3
2023,38,Biomechanical fidelity of athletic training using virtual reality head-mounted display: the case of preplanned and unplanned sidestepping,ankle,0.2616323249713926,7
2023,38,Biomechanical fidelity of athletic training using virtual reality head-mounted display: the case of preplanned and unplanned sidestepping,to ankle,0.185429905477676,7
2023,38,Biomechanical fidelity of athletic training using virtual reality head-mounted display: the case of preplanned and unplanned sidestepping,ankle biomechanics,0.17146482308007235,7
2023,38,Biomechanical fidelity of athletic training using virtual reality head-mounted display: the case of preplanned and unplanned sidestepping,ankle injury,0.15861574287693,7
2023,38,Biomechanical fidelity of athletic training using virtual reality head-mounted display: the case of preplanned and unplanned sidestepping,biomechanical,0.1415086422854129,3
2023,39,FITNESS TRAINING FOR COLLEGE SOCCER PLAYERS,cg,0.2111340042132025,3
2023,39,FITNESS TRAINING FOR COLLEGE SOCCER PLAYERS,post,0.15756411825394043,3
2023,39,FITNESS TRAINING FOR COLLEGE SOCCER PLAYERS,all dependent,0.14184066544829688,3
2023,39,FITNESS TRAINING FOR COLLEGE SOCCER PLAYERS,athletic performance,0.14159754872883634,2
2023,39,FITNESS TRAINING FOR COLLEGE SOCCER PLAYERS,scores as,0.13582471001396657,3
2023,40,Rehabilitation following surgical reconstruction for anterior cruciate ligament insufficiency: What has changed since the 1960s?—State of the art,band,0.2672770348355174,3
2023,40,Rehabilitation following surgical reconstruction for anterior cruciate ligament insufficiency: What has changed since the 1960s?—State of the art,of motion,0.21038704270325262,6
2023,40,Rehabilitation following surgical reconstruction for anterior cruciate ligament insufficiency: What has changed since the 1960s?—State of the art,prophylactic,0.20045777612663804,3
2023,40,Rehabilitation following surgical reconstruction for anterior cruciate ligament insufficiency: What has changed since the 1960s?—State of the art,dynamic balance,0.19541197997227827,2
2023,40,Rehabilitation following surgical reconstruction for anterior cruciate ligament insufficiency: What has changed since the 1960s?—State of the art,range of,0.19428510594381468,3
2023,41,Could hand-eye laterality profiles affect sport performance? A systematic review,volumes,0.2714493761754027,3
2023,41,Could hand-eye laterality profiles affect sport performance? A systematic review,sprint speed,0.18652398816805305,3
2023,41,Could hand-eye laterality profiles affect sport performance? A systematic review,speed,0.17200580224887463,3
2023,41,Could hand-eye laterality profiles affect sport performance? A systematic review,sprint,0.139956352584635,3
2023,41,Could hand-eye laterality profiles affect sport performance? A systematic review,gluteus,0.13989299112603978,3
2023,42,"Evaluation of Neuromuscular Fatigue in a Repeat Sprint Ability, Countermovement Jump and Hamstring Test in Elite Female Soccer Players",sleep,0.42434888316469416,3
2023,42,"Evaluation of Neuromuscular Fatigue in a Repeat Sprint Ability, Countermovement Jump and Hamstring Test in Elite Female Soccer Players",state,0.4065427847064362,3
2023,42,"Evaluation of Neuromuscular Fatigue in a Repeat Sprint Ability, Countermovement Jump and Hamstring Test in Elite Female Soccer Players",mood,0.3607894691344608,3
2023,42,"Evaluation of Neuromuscular Fatigue in a Repeat Sprint Ability, Countermovement Jump and Hamstring Test in Elite Female Soccer Players",tt,0.19732509266111742,3
2023,42,"Evaluation of Neuromuscular Fatigue in a Repeat Sprint Ability, Countermovement Jump and Hamstring Test in Elite Female Soccer Players",psychological,0.13775824327745348,3
2023,43,Alternate Leg Bounding Acutely Improves Change of Direction Performance in Women's Team Sports Players Irrespective of Ground Type,nd,0.5220090872776095,3
