cluster,title,tfidf
5,Estimated age of first exposure to American football and outcome from concussion,1.7845401134496781
5,High resolution ultrasound for imaging complications of muscle injury: Is there an additional role for elastography?,1.755038560383196
5,"On-field Rehabilitation Part 2: A 5-Stage Program for the Soccer Player Focused on Linear Movements, Multidirectional Movements, Soccer-Specific Skills, Soccer-Specific Movements, and Modified Practice",1.6522884783701866
5,Effects of Maturation on Physical Fitness Adaptations to Plyometric Drop Jump Training in Male Youth Soccer Players,1.6284366090466391
5,The Effects of Changing Footstrike Pattern on the Amplitude and Frequency Spectrum of Ground Reaction Forces During Running in Individuals With Pronated Feet,1.6217367653905876
5,An anatomically detailed and personalizable head injury model: Significance of brain and white matter tract morphological variability on strain,1.612289864328891
5,Effects of Post-Activation Potentiation induced by a plyometric protocol on deceleration performance,1.5540134104286207
5,ACL biomechanical risk factors on single-leg drop-jump: a cohort study comparing football players with and without history of lower limb injury,1.548057776056034
6,Performance Analysis in Sport,0.9070115677917954
6,Concentric and eccentric isokinetic hamstring injury risk among 582 professional elite soccer players: a 10-years retrospective cohort study,0.529638982534014
6,Changes in sprint performance and sagittal plane kinematics after heavy resisted sprint training in professional soccer players,0.3906624708512326
6,"Head Injury in Soccer: From Science to the Field; summary of the head injury summit held in April 2017 in New York City, New York",0.2828849839969192
6,Oral contraceptive use and anterior cruciate ligament injury: comparison of active comparator new user cohort and case-control study designs,0.2765462400708644
6,Antropološka obilježja kod profesionalnih nogometaša,0.2426732862800722
6,Effect of Sports and Growth on Hamstrings and Quadriceps Development in Young Female Athletes: Cross-Sectional Study,0.21530334833971057
6,The Effects of Six-Weeks Change of Direction Speed and Technique Modification Training on Cutting Performance and Movement Quality in Male Youth Soccer Players,0.2128498789358495
6,Effect of the FIFA 11+ on Landing Patterns and Baseline Movement Errors in Elite Male Youth Soccer Players,0.195879713344026
6,"Validation of mDurance, A Wearable Surface Electromyography System for Muscle Activity Assessment",0.19564745478783147
7,Najčešće ozljede kod nogometaša,0.6759025607844347
7,Validity and reliability of an Australian football small-sided game to assess kicking proficiency,0.5310610502543965
7,Visual-Spatial Memory Deficits Are Related to Increased Knee Valgus Angle During a Sport-Specific Sidestep Cut,0.49995863348788727
7,Recurrent Hamstring Injuries in Elite Athletes - A Paradigm Shift to Mechanical Dysfunction of the Sacroiliac Joint as One Causation,0.4680945860923498
7,"Lower-Limb Muscle Excitation, Peak Torque, and External Load Responses to a 120-Minute Treadmill-Based Soccer-Specific Simulation",0.45987299282636784
7,Compression Garments Reduce Muscle Movement and Activation during Submaximal Running,0.44453040859558957
7,Change of Direction Assessment Following Anterior Cruciate Ligament Reconstruction: A Review of Current Practice and Considerations to Enhance Practical Application,0.43698145142510936
7,Soccer-related head injuries—analysis of sentinel surveillance data collected by the electronic Canadian Hospitals Injury Reporting and Prevention Program,0.4348574615134894
7,A review on aerodynamics and hydrodynamics in sports,0.42646456570781616
7,Foot Motion Character During Forward and Backward Walking With Shoes and Barefoot,0.4087601706167286
