year,doc_id,title,keyword,tfidf,cluster
2021,3,Biomechanical Determinants of the Modified and Traditional 505 Change of Direction Speed Test,between less,0.1759219463325339,5
2021,3,Biomechanical Determinants of the Modified and Traditional 505 Change of Direction Speed Test,errors,0.13958576831557543,5
2021,3,Biomechanical Determinants of the Modified and Traditional 505 Change of Direction Speed Test,scores,0.1335121194254313,3
2021,4,"Place, Ecological Dynamics and Football",explosive power,0.25231393619683123,5
2021,4,"Place, Ecological Dynamics and Football",plyometric,0.23320456204675508,5
2021,4,"Place, Ecological Dynamics and Football",explosive,0.22010312707935745,5
2021,4,"Place, Ecological Dynamics and Football",sample test,0.1712258377251534,3
2021,4,"Place, Ecological Dynamics and Football",strength,0.15101670384747112,5
2021,5,The effect of sports shoes on flat foot,participant,0.3369628985751922,5
2021,5,The effect of sports shoes on flat foot,framework,0.31311458635285183,5
2021,5,The effect of sports shoes on flat foot,classification,0.30992515558985945,0
2021,5,The effect of sports shoes on flat foot,classify,0.1826566623234428,5
2021,5,The effect of sports shoes on flat foot,to classify,0.1345790508479815,5
2021,6,"The Physiological, Physical, and Biomechanical Demands of Walking Football: Implications for Exercise Prescription and Future Research in Older Adults",recovery,0.18718027421208672,5
2021,6,"The Physiological, Physical, and Biomechanical Demands of Walking Football: Implications for Exercise Prescription and Future Research in Older Adults",weeks,0.17976289152204164,5
2021,6,"The Physiological, Physical, and Biomechanical Demands of Walking Football: Implications for Exercise Prescription and Future Research in Older Adults",lockdown,0.17330385340500973,5
2021,6,"The Physiological, Physical, and Biomechanical Demands of Walking Football: Implications for Exercise Prescription and Future Research in Older Adults",instrumental,0.17330385340500973,4
2021,6,"The Physiological, Physical, and Biomechanical Demands of Walking Football: Implications for Exercise Prescription and Future Research in Older Adults",two weeks,0.17330385340500973,5
2021,7,BDNF Val66Met Positive Players Demonstrate Diffusion Tensor Imaging Consistent With Impaired Myelination Associated With High Levels of Soccer Heading: Indication of a Potential Gene-Environment Interaction Mechanism,method of,0.2483124478748671,1
2021,7,BDNF Val66Met Positive Players Demonstrate Diffusion Tensor Imaging Consistent With Impaired Myelination Associated With High Levels of Soccer Heading: Indication of a Potential Gene-Environment Interaction Mechanism,method,0.22782969156218588,5
2021,7,BDNF Val66Met Positive Players Demonstrate Diffusion Tensor Imaging Consistent With Impaired Myelination Associated With High Levels of Soccer Heading: Indication of a Potential Gene-Environment Interaction Mechanism,optimizing,0.21058739638521165,5
2021,7,BDNF Val66Met Positive Players Demonstrate Diffusion Tensor Imaging Consistent With Impaired Myelination Associated With High Levels of Soccer Heading: Indication of a Potential Gene-Environment Interaction Mechanism,of research,0.21032410878674634,1
2021,7,BDNF Val66Met Positive Players Demonstrate Diffusion Tensor Imaging Consistent With Impaired Myelination Associated With High Levels of Soccer Heading: Indication of a Potential Gene-Environment Interaction Mechanism,research,0.17801112395288443,5
2021,8,Morphofunctional characteristics of amputee soccer players of the Mexican league,tendinopathy,0.2751180378420039,5
2021,8,Morphofunctional characteristics of amputee soccer players of the Mexican league,condition,0.24049258764762133,2
2021,8,Morphofunctional characteristics of amputee soccer players of the Mexican league,condition is,0.16776460722768854,2
2021,8,Morphofunctional characteristics of amputee soccer players of the Mexican league,pathogenesis of,0.16776460722768854,1
2021,8,Morphofunctional characteristics of amputee soccer players of the Mexican league,of affected,0.16054716326843074,1
2021,9,The Effects of Lower-Extremity Plyometric Training on Soccer-Specific Outcomes in Adult Male Soccer Players: A Systematic Review and Meta-Analysis,svm,0.25920051464834665,5
2021,9,The Effects of Lower-Extremity Plyometric Training on Soccer-Specific Outcomes in Adult Male Soccer Players: A Systematic Review and Meta-Analysis,neuromuscular fatigue,0.16536625546225964,0
2021,9,The Effects of Lower-Extremity Plyometric Training on Soccer-Specific Outcomes in Adult Male Soccer Players: A Systematic Review and Meta-Analysis,training match,0.14441073938448754,5
2021,9,The Effects of Lower-Extremity Plyometric Training on Soccer-Specific Outcomes in Adult Male Soccer Players: A Systematic Review and Meta-Analysis,employed to,0.13490824165038456,5
2021,9,The Effects of Lower-Extremity Plyometric Training on Soccer-Specific Outcomes in Adult Male Soccer Players: A Systematic Review and Meta-Analysis,load,0.13050183651546066,5
2021,10,Workload and Injury in Professional Soccer Players: Role of Injury Tissue Type and Injury Severity,csa,0.3414319370553781,5
2021,10,Workload and Injury in Professional Soccer Players: Role of Injury Tissue Type and Injury Severity,noncontact,0.3391861091093381,0
2021,10,Workload and Injury in Professional Soccer Players: Role of Injury Tissue Type and Injury Severity,afl,0.31534956454377816,5
2021,10,Workload and Injury in Professional Soccer Players: Role of Injury Tissue Type and Injury Severity,lower limb,0.24735569027387888,5
2021,10,Workload and Injury in Professional Soccer Players: Role of Injury Tissue Type and Injury Severity,limb injuries,0.24457510208642042,7
2021,11,Lower limb strength asymmetry and Functional Movement Screen values in professional soccer players,morning,0.3736100213894041,5
2021,11,Lower limb strength asymmetry and Functional Movement Screen values in professional soccer players,running,0.3321103950519621,5
2021,11,Lower limb strength asymmetry and Functional Movement Screen values in professional soccer players,training,0.23718788785955,5
2021,11,Lower limb strength asymmetry and Functional Movement Screen values in professional soccer players,training sessions,0.2254010670259563,5
2021,11,Lower limb strength asymmetry and Functional Movement Screen values in professional soccer players,asymmetry,0.21262344705967043,4
2021,12,Difference in leg asymmetry between female collegiate athletes and recreational athletes during drop vertical jump,walking football,0.30272491355785397,5
2021,12,Difference in leg asymmetry between female collegiate athletes and recreational athletes during drop vertical jump,older adults,0.30272491355785397,1
2021,12,Difference in leg asymmetry between female collegiate athletes and recreational athletes during drop vertical jump,walking,0.26073359056786216,5
2021,12,Difference in leg asymmetry between female collegiate athletes and recreational athletes during drop vertical jump,older,0.22694261376660038,5
2021,12,Difference in leg asymmetry between female collegiate athletes and recreational athletes during drop vertical jump,adults,0.2216104781765005,1
2021,13,Percutaneous needle electrolysis and exercise reduce the time for return to competition after an injury to the hamstrings: Two cases in professional football players,elite,0.1478736612744472,5
2021,13,Percutaneous needle electrolysis and exercise reduce the time for return to competition after an injury to the hamstrings: Two cases in professional football players,academy,0.14509501299188446,5
2021,13,Percutaneous needle electrolysis and exercise reduce the time for return to competition after an injury to the hamstrings: Two cases in professional football players,development,0.14246673360895276,5
2021,13,Percutaneous needle electrolysis and exercise reduce the time for return to competition after an injury to the hamstrings: Two cases in professional football players,status,0.13855881584997132,5
2021,13,Percutaneous needle electrolysis and exercise reduce the time for return to competition after an injury to the hamstrings: Two cases in professional football players,athletic,0.10493701202992996,5
2021,14,Statistical Parametric Mapping을 이용한 시상면에서의 양발 착지와 외발 착지의 전략 차이,lockdown,0.22465987492022466,5
2021,14,Statistical Parametric Mapping을 이용한 시상면에서의 양발 착지와 외발 착지의 전략 차이,prevention programs,0.15622749486488582,2
2021,14,Statistical Parametric Mapping을 이용한 시상면에서의 양발 착지와 외발 착지의 전략 차이,programs,0.15535530199765832,5
2021,14,Statistical Parametric Mapping을 이용한 시상면에서의 양발 착지와 외발 착지의 전략 차이,level professional,0.14977324994681646,5
2021,14,Statistical Parametric Mapping을 이용한 시상면에서의 양발 착지와 외발 착지의 전략 차이,like,0.14961869077247344,5
2021,15,Short-Term Repeated-Sprint Training (Straight Sprint vs. Changes of Direction) in Soccer Players,course,0.30633243535959526,5
2021,15,Short-Term Repeated-Sprint Training (Straight Sprint vs. Changes of Direction) in Soccer Players,students,0.2162326365112257,1
2021,15,Short-Term Repeated-Sprint Training (Straight Sprint vs. Changes of Direction) in Soccer Players,of course,0.15691065651936584,1
2021,15,Short-Term Repeated-Sprint Training (Straight Sprint vs. Changes of Direction) in Soccer Players,entitled,0.15691065651936584,5
2021,15,Short-Term Repeated-Sprint Training (Straight Sprint vs. Changes of Direction) in Soccer Players,devices this,0.15691065651936584,5
2021,16,Aerobic and anaerobic physical capacities per station based on field tests of elite Melano-African footballers in hot and humid environments,es ci,0.38637555280624675,5
2021,16,Aerobic and anaerobic physical capacities per station based on field tests of elite Melano-African footballers in hot and humid environments,es,0.283446532785801,5
2021,16,Aerobic and anaerobic physical capacities per station based on field tests of elite Melano-African footballers in hot and humid environments,meniscal lesions,0.24148472050390424,5
2021,16,Aerobic and anaerobic physical capacities per station based on field tests of elite Melano-African footballers in hot and humid environments,ci,0.22388408887140596,5
2021,16,Aerobic and anaerobic physical capacities per station based on field tests of elite Melano-African footballers in hot and humid environments,lesions,0.19160673782163437,5
2021,17,Kinetic and Kinematic Analysis of the Phases of Kicking during Accurate and Maximal Effort Conditions in Female Soccer Players,eeg,0.4855726783739681,5
2021,17,Kinetic and Kinematic Analysis of the Phases of Kicking during Accurate and Maximal Effort Conditions in Female Soccer Players,attentional,0.2641525406591083,2
2021,17,Kinetic and Kinematic Analysis of the Phases of Kicking during Accurate and Maximal Effort Conditions in Female Soccer Players,immediately,0.1534007788063669,5
2021,17,Kinetic and Kinematic Analysis of the Phases of Kicking during Accurate and Maximal Effort Conditions in Female Soccer Players,effectiveness,0.15108528919724207,2
2021,17,Kinetic and Kinematic Analysis of the Phases of Kicking during Accurate and Maximal Effort Conditions in Female Soccer Players,accessible,0.14812007515684522,5
2021,18,Football as Medicine,sim,0.4986506099015545,5
2021,18,Football as Medicine,sensor,0.18965185302035134,5
2021,18,Football as Medicine,heading,0.14872282104075507,0
2021,18,Football as Medicine,head,0.14680431472655317,5
2021,18,Football as Medicine,accuracy,0.1412708373591965,5
2021,19,Short‐term effects of differential learning and contextual interference in a goalkeeper‐like task: Visuomotor response time and motor control,vr,0.513754435671196,5
2021,19,Short‐term effects of differential learning and contextual interference in a goalkeeper‐like task: Visuomotor response time and motor control,relaxation,0.2780786547289222,0
2021,19,Short‐term effects of differential learning and contextual interference in a goalkeeper‐like task: Visuomotor response time and motor control,anxiety,0.24507179165594495,5
2021,19,Short‐term effects of differential learning and contextual interference in a goalkeeper‐like task: Visuomotor response time and motor control,stress,0.20570631887363988,5
2021,19,Short‐term effects of differential learning and contextual interference in a goalkeeper‐like task: Visuomotor response time and motor control,kendall,0.1910555964008517,5
2021,20,Protracted Cardiovascular Impairments After Anterior Cruciate Ligament Injury: A Critically Appraised Topic,lt gt,0.5577829205607646,5
2021,20,Protracted Cardiovascular Impairments After Anterior Cruciate Ligament Injury: A Critically Appraised Topic,gt lt,0.3955464783722137,5
2021,20,Protracted Cardiovascular Impairments After Anterior Cruciate Ligament Injury: A Critically Appraised Topic,gt,0.3794446611356013,5
2021,20,Protracted Cardiovascular Impairments After Anterior Cruciate Ligament Injury: A Critically Appraised Topic,lt,0.34686683606189417,5
2021,20,Protracted Cardiovascular Impairments After Anterior Cruciate Ligament Injury: A Critically Appraised Topic,pro,0.21542275600872768,5
2021,21,CORR Insights®: Women Are at Higher Risk for Concussions Due to Ball or Equipment Contact in Soccer and Lacrosse,align,0.2237391410156952,5
2021,21,CORR Insights®: Women Are at Higher Risk for Concussions Due to Ball or Equipment Contact in Soccer and Lacrosse,text,0.1735188058583402,3
2021,21,CORR Insights®: Women Are at Higher Risk for Concussions Due to Ball or Equipment Contact in Soccer and Lacrosse,left,0.14256648768767693,5
2021,21,CORR Insights®: Women Are at Higher Risk for Concussions Due to Ball or Equipment Contact in Soccer and Lacrosse,injuries,0.12685816893266025,7
2021,21,CORR Insights®: Women Are at Higher Risk for Concussions Due to Ball or Equipment Contact in Soccer and Lacrosse,analysis force,0.12112223529246414,5
2021,22,Effects of Two Competitive Soccer Matches on Landing Biomechanics in Female Division I Soccer Players,cai,0.3980239240669422,5
2021,22,Effects of Two Competitive Soccer Matches on Landing Biomechanics in Female Division I Soccer Players,landing,0.27860078615967226,0
2021,22,Effects of Two Competitive Soccer Matches on Landing Biomechanics in Female Division I Soccer Players,ms,0.21277155272719558,5
2021,22,Effects of Two Competitive Soccer Matches on Landing Biomechanics in Female Division I Soccer Players,between individuals,0.1990119620334711,4
2021,22,Effects of Two Competitive Soccer Matches on Landing Biomechanics in Female Division I Soccer Players,energy,0.19133312365048222,3
2021,23,Footwear insoles with higher frictional properties enhance performance by reducing in-shoe sliding during rapid changes of direction,cai,0.4014546462853156,5
2021,23,Footwear insoles with higher frictional properties enhance performance by reducing in-shoe sliding during rapid changes of direction,cai group,0.24837641042092945,5
2021,23,Footwear insoles with higher frictional properties enhance performance by reducing in-shoe sliding during rapid changes of direction,ankle instability,0.21194516368873886,4
2021,23,Footwear insoles with higher frictional properties enhance performance by reducing in-shoe sliding during rapid changes of direction,balance ability,0.17826820913613303,3
2021,23,Footwear insoles with higher frictional properties enhance performance by reducing in-shoe sliding during rapid changes of direction,instability,0.17609886308919181,4
2021,24,Does the psychological profile influence the position of promising young futsal players?,postural balance,0.434967062186191,3
2021,24,Does the psychological profile influence the position of promising young futsal players?,postural,0.37794500079344195,5
2021,24,Does the psychological profile influence the position of promising young futsal players?,balance,0.3145193874285692,3
2021,24,Does the psychological profile influence the position of promising young futsal players?,person,0.19842175148083388,5
2021,24,Does the psychological profile influence the position of promising young futsal players?,running,0.18783446356809824,5
2021,25,ANALYSIS OF Y BALANCE TEST AND DORSIFLEXION LUNGE TEST IN PROFESSIONAL AND AMATEUR SOCCER PLAYERS,labral,0.3535863634165673,5
2021,25,ANALYSIS OF Y BALANCE TEST AND DORSIFLEXION LUNGE TEST IN PROFESSIONAL AND AMATEUR SOCCER PLAYERS,cartilage,0.28488433882003783,5
2021,25,ANALYSIS OF Y BALANCE TEST AND DORSIFLEXION LUNGE TEST IN PROFESSIONAL AND AMATEUR SOCCER PLAYERS,tears,0.26848431528911404,3
2021,25,ANALYSIS OF Y BALANCE TEST AND DORSIFLEXION LUNGE TEST IN PROFESSIONAL AND AMATEUR SOCCER PLAYERS,cam,0.25378097571506675,5
2021,25,ANALYSIS OF Y BALANCE TEST AND DORSIFLEXION LUNGE TEST IN PROFESSIONAL AND AMATEUR SOCCER PLAYERS,cam morphology,0.25378097571506675,3
2021,26,Injury Prevention in Youth Football Players : Training Effects and Programme Implementation,female recreational,0.3244552489612541,0
2021,26,Injury Prevention in Youth Football Players : Training Effects and Programme Implementation,recreational athletes,0.29608175961761235,0
2021,26,Injury Prevention in Youth Football Players : Training Effects and Programme Implementation,female,0.2784579705528195,5
2021,26,Injury Prevention in Youth Football Players : Training Effects and Programme Implementation,fatigue,0.2710758199904072,0
2021,26,Injury Prevention in Youth Football Players : Training Effects and Programme Implementation,female collegiate,0.2382837620810337,5
2021,27,A novel test reliably captures hip and knee kinematics and kinetics during unanticipated/anticipated diagonal hops in individuals with anterior cruciate ligament reconstruction,reactive strength,0.3334088421449584,2
2021,27,A novel test reliably captures hip and knee kinematics and kinetics during unanticipated/anticipated diagonal hops in individuals with anterior cruciate ligament reconstruction,strength index,0.3334088421449584,4
2021,27,A novel test reliably captures hip and knee kinematics and kinetics during unanticipated/anticipated diagonal hops in individuals with anterior cruciate ligament reconstruction,reactive,0.2954649441265968,2
2021,27,A novel test reliably captures hip and knee kinematics and kinetics during unanticipated/anticipated diagonal hops in individuals with anterior cruciate ligament reconstruction,index,0.21826797054434213,4
2021,27,A novel test reliably captures hip and knee kinematics and kinetics during unanticipated/anticipated diagonal hops in individuals with anterior cruciate ligament reconstruction,power of,0.21808193326117564,1
2021,28,Anterior cruciate ligament injury risk factors in football,bio,0.49631617033392633,5
2021,28,Anterior cruciate ligament injury risk factors in football,banding,0.3691412680560195,0
2021,28,Anterior cruciate ligament injury risk factors in football,bio banding,0.32299860954901705,0
2021,28,Anterior cruciate ligament injury risk factors in football,banded,0.2768559510420146,5
2021,28,Anterior cruciate ligament injury risk factors in football,bio banded,0.23071329253501222,5
2021,29,The use of adaptive neuro-stimulation for rebalancing posture and muscular tone in a soccer team,deformities,0.2211752307170061,5
2021,29,The use of adaptive neuro-stimulation for rebalancing posture and muscular tone in a soccer team,varus,0.2001258946660279,5
2021,29,The use of adaptive neuro-stimulation for rebalancing posture and muscular tone in a soccer team,growth,0.17735038430706854,5
2021,29,The use of adaptive neuro-stimulation for rebalancing posture and muscular tone in a soccer team,growth plate,0.1527775102369363,5
2021,29,The use of adaptive neuro-stimulation for rebalancing posture and muscular tone in a soccer team,in soccer,0.11806772674663833,4
2021,30,AGE RELATED DIFFERENCES AND EVALUATION OF THE BALL SPEED OF IN-STEP KICK IN FOOTBALL,conditions,0.23827089775812704,2
2021,30,AGE RELATED DIFFERENCES AND EVALUATION OF THE BALL SPEED OF IN-STEP KICK IN FOOTBALL,peak power,0.23434165338738655,5
2021,30,AGE RELATED DIFFERENCES AND EVALUATION OF THE BALL SPEED OF IN-STEP KICK IN FOOTBALL,peak,0.1944539478815578,5
2021,30,AGE RELATED DIFFERENCES AND EVALUATION OF THE BALL SPEED OF IN-STEP KICK IN FOOTBALL,cohen,0.18070959912509005,5
2021,30,AGE RELATED DIFFERENCES AND EVALUATION OF THE BALL SPEED OF IN-STEP KICK IN FOOTBALL,con,0.17352227368613501,0
2021,31,PHYSICAL THERAPY OF BEACH SOCCER ATHLETES SUFFERING OF METATARSALGIA,cho,0.46504095368946735,5
2021,31,PHYSICAL THERAPY OF BEACH SOCCER ATHLETES SUFFERING OF METATARSALGIA,sprint,0.2570428876109005,5
2021,31,PHYSICAL THERAPY OF BEACH SOCCER ATHLETES SUFFERING OF METATARSALGIA,endurance performance,0.2082630015795067,3
2021,31,PHYSICAL THERAPY OF BEACH SOCCER ATHLETES SUFFERING OF METATARSALGIA,carbohydrate,0.2082630015795067,5
2021,31,PHYSICAL THERAPY OF BEACH SOCCER ATHLETES SUFFERING OF METATARSALGIA,endurance,0.20817029063934098,3
2021,32,Developing Coordination As A Determinant Factor Of Proprioception In Football,push,0.29638388390220294,5
2021,32,Developing Coordination As A Determinant Factor Of Proprioception In Football,sled,0.24593842947612862,5
2021,32,Developing Coordination As A Determinant Factor Of Proprioception In Football,experimental,0.20306002750757124,5
2021,32,Developing Coordination As A Determinant Factor Of Proprioception In Football,sprint time,0.1927488999833423,5
2021,32,Developing Coordination As A Determinant Factor Of Proprioception In Football,group,0.19272309887657024,5
2021,33,Changes in sprint performance and sagittal plane kinematics after heavy resisted sprint training in professional soccer players,prediction,0.407327391864939,2
2021,33,Changes in sprint performance and sagittal plane kinematics after heavy resisted sprint training in professional soccer players,knee,0.22218797246799024,6
2021,33,Changes in sprint performance and sagittal plane kinematics after heavy resisted sprint training in professional soccer players,joint injury,0.2170622549866719,7
2021,33,Changes in sprint performance and sagittal plane kinematics after heavy resisted sprint training in professional soccer players,algorithm,0.1859819272597404,5
2021,33,Changes in sprint performance and sagittal plane kinematics after heavy resisted sprint training in professional soccer players,knee joint,0.1684744983832424,6
2021,34,Development of a Concussion Risk Function for a Youth Population Using Head Linear and Rotational Acceleration,imu,0.2513957258516378,5
2021,34,Development of a Concussion Risk Function for a Youth Population Using Head Linear and Rotational Acceleration,device,0.24447731214380472,5
2021,34,Development of a Concussion Risk Function for a Youth Population Using Head Linear and Rotational Acceleration,in inertial,0.19191436794516933,4
2021,34,Development of a Concussion Risk Function for a Youth Population Using Head Linear and Rotational Acceleration,inertial,0.18733461772841853,4
2021,34,Development of a Concussion Risk Function for a Youth Population Using Head Linear and Rotational Acceleration,accuracy,0.18211008251089836,5
2021,35,The Functional Movement Screen total score and physical performance in elite male collegiate soccer players,musculoskeletal system,0.35216733491651414,5
2021,35,The Functional Movement Screen total score and physical performance in elite male collegiate soccer players,musculoskeletal,0.2561052220402931,5
2021,35,The Functional Movement Screen total score and physical performance in elite male collegiate soccer players,players aged,0.21178334855553674,5
2021,35,The Functional Movement Screen total score and physical performance in elite male collegiate soccer players,young,0.18940892675493015,5
2021,35,The Functional Movement Screen total score and physical performance in elite male collegiate soccer players,system,0.1797719678071176,5
2021,36,Kinematic analysis of soccer goalkeepers’ diving motion towards shots placed far away,ig,0.27898554824622845,5
2021,36,Kinematic analysis of soccer goalkeepers’ diving motion towards shots placed far away,sprint,0.2213551592428253,5
2021,36,Kinematic analysis of soccer goalkeepers’ diving motion towards shots placed far away,pelvic,0.1978007403409025,5
2021,36,Kinematic analysis of soccer goalkeepers’ diving motion towards shots placed far away,sprint performance,0.1483505552556769,3
2021,36,Kinematic analysis of soccer goalkeepers’ diving motion towards shots placed far away,thigh,0.14417228404998347,5
2021,37,One-leg rise performance and associated knee kinematics in ACL-deficient and ACL-reconstructed persons 23 years post-injury,interval,0.37057748604807567,4
2021,37,One-leg rise performance and associated knee kinematics in ACL-deficient and ACL-reconstructed persons 23 years post-injury,kicking,0.3657304023383719,5
2021,37,One-leg rise performance and associated knee kinematics in ACL-deficient and ACL-reconstructed persons 23 years post-injury,place,0.274167726738793,5
2021,37,One-leg rise performance and associated knee kinematics in ACL-deficient and ACL-reconstructed persons 23 years post-injury,articles,0.17835837265997634,5
2021,37,One-leg rise performance and associated knee kinematics in ACL-deficient and ACL-reconstructed persons 23 years post-injury,programs,0.17722395037253122,5
2021,38,Sports-Related Traumatic Brain Injury: Screening and Management,dvj,0.32092729557951993,5
2021,38,Sports-Related Traumatic Brain Injury: Screening and Management,basketball,0.22311563686923633,5
2021,38,Sports-Related Traumatic Brain Injury: Screening and Management,volleyball,0.20057955973719996,5
2021,38,Sports-Related Traumatic Brain Injury: Screening and Management,basketball volleyball,0.18983263363574682,5
2021,38,Sports-Related Traumatic Brain Injury: Screening and Management,of dvj,0.18422872459963247,1
2021,39,Acute effects of differential learning on football kicking performance and in countermovement jump,related groin,0.2689627701810603,4
2021,39,Acute effects of differential learning on football kicking performance and in countermovement jump,long standing,0.2689627701810603,0
2021,39,Acute effects of differential learning on football kicking performance and in countermovement jump,groin pain,0.2622369287442334,4
2021,39,Acute effects of differential learning on football kicking performance and in countermovement jump,pubic,0.24108308229648598,5
2021,39,Acute effects of differential learning on football kicking performance and in countermovement jump,groin,0.23523765821689377,4
2021,40,Validity and reliability of an Australian football small-sided game to assess kicking proficiency,mcl injuries,0.291954192810814,7
2021,40,Validity and reliability of an Australian football small-sided game to assess kicking proficiency,mcl,0.2697365432821962,5
2021,40,Validity and reliability of an Australian football small-sided game to assess kicking proficiency,of cases,0.2432951606756783,1
2021,40,Validity and reliability of an Australian football small-sided game to assess kicking proficiency,injuries,0.2391068574435826,7
2021,40,Validity and reliability of an Australian football small-sided game to assess kicking proficiency,indirect,0.236113023846826,4
2021,41,"Practical Use of the Navigate Pain Application for the Assessment of the Area, Location, and Frequency of the Pain Location in Young Soccer Goalkeepers",kicking,0.2589965894098554,5
2021,41,"Practical Use of the Navigate Pain Application for the Assessment of the Area, Location, and Frequency of the Pain Location in Young Soccer Goalkeepers",kicking performance,0.19623118265792752,3
2021,41,"Practical Use of the Navigate Pain Application for the Assessment of the Area, Location, and Frequency of the Pain Location in Young Soccer Goalkeepers",sexes,0.17062092526481096,5
2021,41,"Practical Use of the Navigate Pain Application for the Assessment of the Area, Location, and Frequency of the Pain Location in Young Soccer Goalkeepers",investigating,0.1593144199022288,5
2021,41,"Practical Use of the Navigate Pain Application for the Assessment of the Area, Location, and Frequency of the Pain Location in Young Soccer Goalkeepers",kicking biomechanics,0.14980200344835692,3
2021,42,Hamstring muscle elasticity differs in specialized high‐performance athletes,overall score,0.21487375479094856,3
2021,42,Hamstring muscle elasticity differs in specialized high‐performance athletes,an overall,0.19845930521204255,5
2021,42,Hamstring muscle elasticity differs in specialized high‐performance athletes,score in,0.1926007345728513,3
2021,42,Hamstring muscle elasticity differs in specialized high‐performance athletes,handball,0.16537436345797574,5
2021,42,Hamstring muscle elasticity differs in specialized high‐performance athletes,had an,0.16537436345797574,5
2021,43,Acute Neuromuscular Activity in Selected Injury Prevention Exercises with App-Based versus Personal On-Site Instruction: A Randomized Cross-Sectional Study,questionnaire,0.33086513047481636,5
2021,43,Acute Neuromuscular Activity in Selected Injury Prevention Exercises with App-Based versus Personal On-Site Instruction: A Randomized Cross-Sectional Study,ostrc,0.23706055732652928,5
2021,43,Acute Neuromuscular Activity in Selected Injury Prevention Exercises with App-Based versus Personal On-Site Instruction: A Randomized Cross-Sectional Study,adolescent,0.19006569877262725,5
2021,43,Acute Neuromuscular Activity in Selected Injury Prevention Exercises with App-Based versus Personal On-Site Instruction: A Randomized Cross-Sectional Study,response rate,0.17779541799489695,5
2021,43,Acute Neuromuscular Activity in Selected Injury Prevention Exercises with App-Based versus Personal On-Site Instruction: A Randomized Cross-Sectional Study,health problems,0.17014643596706436,5
2021,44,Compression Garments Reduce Muscle Movement and Activation during Submaximal Running,injuries,0.23464254511867796,7
2021,44,Compression Garments Reduce Muscle Movement and Activation during Submaximal Running,sports injuries,0.2098878634769116,7
2021,44,Compression Garments Reduce Muscle Movement and Activation during Submaximal Running,vi,0.18072959481742867,5
2021,44,Compression Garments Reduce Muscle Movement and Activation during Submaximal Running,sports,0.17208224139020634,1
2021,44,Compression Garments Reduce Muscle Movement and Activation during Submaximal Running,brazilian,0.17205522797445796,5
2021,45,Head impact exposure in youth football—Are current interventions hitting the target?,ff,0.38137097805755776,5
2021,45,Head impact exposure in youth football—Are current interventions hitting the target?,rf,0.33304796256811314,5
2021,45,Head impact exposure in youth football—Are current interventions hitting the target?,coactivation,0.19068548902877888,2
2021,45,Head impact exposure in youth football—Are current interventions hitting the target?,running,0.18491415540197542,5
2021,45,Head impact exposure in youth football—Are current interventions hitting the target?,ta,0.18248195996712746,5
2021,46,Previous High School Participation in Varsity Sport and Jump-Landing Biomechanics in Adult Recreational Athletes,profile,0.38997810763259255,5
2021,46,Previous High School Participation in Varsity Sport and Jump-Landing Biomechanics in Adult Recreational Athletes,sprint,0.283152198385118,5
