id,title,date,year,type,abstract
https://openalex.org/W2995999385,Biomechanical Determinants of the Modified and Traditional 505 Change of Direction Speed Test,2019-12-20,2019,article,"Abstract Dos'Santos, T, McBurnie, A, Thomas, C, Comfort, P, and Jones, PA. Biomechanical determinants of the modified and traditional 505 change of direction speed test. J Strength Cond Res 34(5): 1285–1296, 2020—The aim of this study was to investigate the whole-body biomechanical determinants of 180° change of direction (COD) performance. Sixty-one male athletes (age: 20.7 ± 3.8 years, height: 1.77 ± 0.06 m, mass: 74.7 ± 10.0 kg) from multiple sports (soccer, rugby, and cricket) completed 6 trials of the modified and traditional 505 on their right leg, whereby 3D motion and ground reaction force data were collected during the COD. Pearson's and Spearman's correlations were used to explore the relationships between biomechanical variables and COD completion time. Independent t -tests and Hedges' g effect sizes were conducted between faster (top 20) and slower (bottom 20) performers to explore differences in biomechanical variables. Key kinetic and kinematic differences were demonstrated between faster and slower performers with statistically significant ( p ≤ 0.05) and meaningful differences ( g = 0.56–2.70) observed. Faster COD performers displayed greater peak and mean horizontal propulsive forces (PF) in shorter ground contact times, more horizontally orientated peak resultant braking and PFs, greater horizontal to vertical mean and peak braking and PF ratios, greater approach velocities, and displayed greater reductions in velocity over key instances of the COD. In addition, faster performers displayed greater penultimate foot contact (PFC) hip, knee, and ankle dorsi-flexion angles, greater medial trunk lean, and greater internal pelvic and foot rotation. These aforementioned variables were also moderately to very largely ( r or ρ = 0.317–0.795, p ≤ 0.013) associated with faster COD performance. Consequently, practitioners should focus not only on developing their athletes' ability to express force rapidly, but also develop their technical ability to apply force horizontally. In addition, practitioners should consider coaching a 180° turning strategy that emphasizes high PFC triple flexion for center of mass lowering while also encouraging whole-body rotation to effectively align the body toward the exit for faster performance."
https://openalex.org/W2996603606,Biomechanical Analysis of the Head Movements of a Person Thrown by the Judo Technique ‘Seoi-nage’,2019-12-20,2019,article,"The present study examined the kinematics and biomechanical parameters of the head of a person thrown forward by the judo technique 'Seoi-nage'. A judo expert threw an anthropomorphic test device (the POLAR dummy) five times. Kinematics data were obtained with a high-speed digital video camera. Linear and angular accelerations of the head were measured by accelerometers mounted at the center of gravity of the dummy's head. When Seoi-nage was performed, the dummy fell forward accompanied by contacting the anterior parietal regions of the head to the tatami, and the linear and angular accelerations of most axes reached peak values when the head contacted the tatami. Peak resultant linear and angular accelerations were 20.3 ± 9.8 G and 1890.1 ± 1151.9 rad/s2, respectively (means ± standard deviation). Peak values in linear and angular acceleration did not significantly differ between the three directional axes. Absolute angular accelerations in all axes observed in Seoi-nage were high and the resultant value was approximately equal to the already reported in Ouchi-gari, one of the predominant techniques causing judo-related acute subdural hematoma. However, the remarkable increase of linear acceleration in the longitudinal direction and/or angular acceleration in the sagittal plane, as previously reported in techniques being thrown backward (i.e., Ouchi-gari and Osoto-gari), was not detected. The likely mechanism of acute subdural hematoma caused by Seoi-nage is that a large angular acceleration causes large strains and deformations of the brain surface and subsequent rupture of cortical vessels."
https://openalex.org/W3025191562,Assessment of head injury risk caused by impact using finite element models,2019-12-20,2019,dissertation,"Impact loading is the primary source of head injuries and can result in a range of trauma from mild to severe.Because of the multiple environments in which impact-related injuries can take place (automotive accidents, sports, accidental falls, violence), they can potentially affect the entire population regardless of their health conditions.Despite the increasing research effort on the understanding of head impact biomechanics, accurate prediction and prevention of traumatic injuries has not been completely achieved.x"
https://openalex.org/W4241193180,,2019-12-20,2019,paratext,"Background: Obesity is a life-threatening condition linked to various diseases in all ages.Most common interventions focus on physical activity though there are some drawbacks limiting peoples' participation in exercise.Swimming targets these limitations offering promising results to people who wish to improve their lifestyle.Objectives: The aim of this review is it to investigate the effects cold water can have on the obese population.This will be done by examining the physiological effects of swimming, understanding if different water temperatures can result in different outcomes and finding any other benefits that come along with swimming exercise.Search Strategy: PubMed, EbscoHost and Google Scholar are used as search engines to find the appropriate papers using the words obese, overweight, swim, aquatics, water immersion.A systematic review summarises the findings of primary research papers.This review is based according to the PICO guidelines and all the selected papers are evaluated using the CASP tool.A meta-synthesis summarises the results of the papers.Results: Results indicated that swimming helps people lose weight while providing additional benefits such as decreasing joint pain in people suffering from osteoarthritis.Furthermore, positive results are seen in anthropometric measures, physiological responses, and body composition.Conclusions: It is concluded that water-based exercise can prove an effective intervention for obese people wishing to lose weight.Results were seen from different protocols and water temperature was difficult to monitor.Future research should use the same exercise design in various water temperatures to fully understand the differences in the results."
https://openalex.org/W2995734642,"Standardised measurement of physical capacity in young and middle-aged active adults with hip-related pain: recommendations from the first International Hip-related Pain Research Network (IHiPRN) meeting, Zurich, 2018",2019-12-19,2019,article,"Hip-related pain can significantly impact quality of life, function, work capacity, physical activity and family life. Standardised measurement methods of physical capacity of relevance to young and middle-aged active adults with hip-related pain are currently not established. The aim of this consensus paper was to provide recommendations for clinical practice and research on standardised measurement methods of physical capacity in young and middle-aged active adults with hip-related pain. Four areas of importance were identified: (1) clinical measures (range of motion, muscle strength, functional impairments), (2) laboratory-based measures (biomechanics and muscle function (muscle activity, size and adiposity)), (3) physical activity, and (4) return to sport/performance. The literature was reviewed, and a summary circulated to the working group to inform discussion at the consensus meeting. The working group developed clinical and research recommendations from the literature review, which were further discussed and modified within the working group at the consensus meeting. These recommendations were then presented to all 38 International Hip-related Pain Research Network (IHiPRN) participants for further discussion, refinement and consensus voting. Therefore, the recommendations voted on were based on a combination of current evidence and expert opinion. The consensus meeting voted on 13 recommendations, six of which were clinically orientated, and seven more research specific. We recommended that clinicians working with young and middle-aged active adults with hip-related pain assess strength using objective methods of measurement, and clinically assess performance of functional tasks, including walking and running. Physical activity should be quantified using both self-reported and objective measures, and patient expectations of recovery should be quantified prior to treatment. It was recommended that return to physical activity (including sport and occupation) be quantified, and sport-specific activities should be assessed prior to return to sport. The IHiPRN participants were uncertain regarding recommendations for range of motion assessment. Research recommendations were that the measurement properties of range of motion, strength and functional performance tests be investigated, reported and improved in both clinical and research settings. Reporting of movement-related parameters (biomechanics and muscle function) should be standardised and the relationship among movement-related parameters, symptoms, function, quality of life, and intra-articular and imaging findings should be investigated. Quantification of return to physical activity (including sport and occupational demands) is required in future research, and the return to sport continuum should be used. Future research is required to determine the best criteria for rehabilitation progression and return to physical activity following hip-related pain management."
https://openalex.org/W2996023314,Effect of caffeine ingestion on free-throw performance in college basketball players,2019-12-19,2019,article,"It is currently unclear whether pre-exercise caffeine ingestion can improve free-throw shooting performance, a vital skill in basketball. The purpose of this study was to investigate the effects of caffeine on free-throw shooting performance in college-aged basketball players.Twelve males (23.1 ± 1.9 years; 180.1 ± 8.8 cm; 77.1 ± 12.4 kg) and six females (22.0 ± 1.3 years; 169.4 ± 8.9 cm; 67.0 ± 11.1 kg) who competed at the college level ingested 6 mg per kg of body mass of (a) caffeine or (b) maltodextrin (placebo) on two separate occasions in a random order. After 60 min, they performed five sets of a match-simulated basketball protocol comprising six sideline-to-sideline sprints on a standard basketball court followed by two free-throws after each set. The number of successful shots was counted. Heart rate and rating of perceived exertion (RPE) after each sprint set were also recorded.Caffeine ingestion did not improve overall free-throw success (caffeine = 6.1 ± 1.7 vs. placebo = 5.5 ± 2.0; p = 0.34) compared with placebo across all five sets. There was no change in shooting accuracy across sprint sets in either trial despite significant increases in both heart rate and RPE. Caffeine increased heart rate (p = 0.02) but had no effect on RPE (p = 0.57) across five sets compared with placebo.Ingestion of 6 mg of caffeine per kg of body mass did not improve basketball free-throw performance. Free-throw performance did not deteriorate with increasing number of sprint sets."
https://openalex.org/W3001925020,,2019-12-19,2019,paratext,"Due to the growing increase in participants in trail running and the earliness in their practice, the need to know the reasons why these young people decide to engage in this demanding sport has arisen, as well as how it influences their personal development.40 technified athletes from all over Spain (28 men, 12 women) participated in this mixed study to answer the different questions raised.It was observed that most of them began to practice it thanks to people close to them (60%).In terms of the aspects that have been influenced by the practice of this sport, they include; their outlook on life (29%), their habits and responsibilities (28%) and friends (26%).Finally, 48% of participants found that trail running can help them with their mindset to face problems and other situations in the future from which it is concluded that trail running could stimulate the development of a resilient personality (hardiness) among its practitioners."
https://openalex.org/W4247892108,,2019-12-19,2019,paratext,"Although the SR test does not satisfactorily measure lower back flexibility and is only a moderately valid measure of hamstring flexibility, it is still the only field test that is practical and easy to administer.Therefore, the aims of the study were: i) to find optimum values which would characterize the SR test for different sports; ii) to evaluate changes in SR test parameters to measure the hamstring flexibility for specific sport groups; and iii) to indicate gender-related differences in different sport groups.The sample was composed for 424 athletes, 181 male and 243 female separated in water sports (n=45), artistic performance sports (n=75), track and field (n=113), target sports (n=10), team sports (n=98), combat sports (n=35) and radical sports (n=48).All them performed the sit and reach test in three trials.Regression analysis and a two-way ANOVA followed by Bonferroni post hoc were used, p ≤ .05. Results demonstrated significand differences between female vs. male athletes in artistic performance sports (53.5±6.2cm vs. 48.2±8.9cm),team sports (46.3±6.7cm vs. 40.9±7.7cm),combats (48.3±10cm vs. 39.9±8.2cm) and radical sports (53.5±6.6cm vs. 48.0±8.1cm);artistic performance sport and radical sports groups presented higher values of SR than track and field, target sports and team sports.Regression analysis demonstrated sex dependence in SR values of radical, combat, artistic and team sports.In conclusion, female and male Chilean athletes achieved above-average results by the standards of the sit-andreach test for all sport group, finding new optimum values for this respective group."
https://openalex.org/W3164832122,Perceived efficacy of evidence-based and non-evidence-based self-treatments for managing chronic concussion symptoms,2019-12-19,2019,preprint,"Objectives: The purpose of this study was to assess history of self-treatment to persistent concussive symptoms and perceived efficacy of well-established and non-validated approaches to alleviating post-concussive symptoms among former and current athletes. It was hypothesized that participants with chronic repeated incidences of concussions would attempt more approaches to treatment not advocated for by mainstream sports medicine organizations and that perceived efficacy of some under-researched treatments would be comparable to highly supported, evidence-based approaches.Design: Observational, cross-sectional, online survey using Qualtrics XM.Participants: 977 college students (18+) were recruited at a central Illinois university. Outcome Measures: Concussion history, duration of postconcussive symptoms, treatment experience (types, duration, and perceived effectiveness), and subjective cognitive functioning were assessed. Results: Among respondents, 219 (22.4%) reported a history of at least one concussion with 59 (26.7%) reporting concussive symptoms lasting &amp;gt;1 month. The most common treatment sought was mild physical activity (57.1%) followed by cryotherapy (42.9%) and moderate physical activity (42.9%). The same three treatments (in ranked-order) were perceived to be at least somewhat effective for reducing symptoms (94.7%, 92.9%, and 91.9%, respectively). Results also supported hypothesized patterns reflecting less favorable perceptions of memory and mindful attention among those with one or more concussions (relative to those with none). Total treatments sought was associated with higher anxiety, depression, and memory ability.Conclusion: These findings support prior research on the cognitive effects of concussion and offer insight into the potential efficacy of various treatments for improving concussion-related symptoms."
https://openalex.org/W3138214239,Evaluation of a Novel ACL Injury Prevention Technique: Can Martial Arts Fall Training (Break-falling and Rolling) Alter the Lower Extremity At-Risk Biomechanics in Soccer Athletes,2019-12-18,2019,article,
https://openalex.org/W2995289273,Reliability of isokinetic knee strength measurements in children: A systematic review and meta-analysis,2019-12-17,2019,review,"Measuring muscle strength using isokinetic dynamometry allows evaluating and comparing normal and sick children, establishing recovery and rehabilitation goals, and quantitatively monitoring the course of a disease and the response to treatment. The purpose of this study was to carry out a systematic review and meta-analysis focusing on studies that examined the test-retest reliability of isokinetic knee strength measurements in children. This study is important because isokinetic dynamometry is the gold standard for evaluating muscle strength and it allows comparing muscle performance in children. The databases used were PubMed, Web of Science Scopus, and Embase (up to July 26, 2019). Only studies published in English were included in this review. All studies focused on the reliability of isokinetic knees in healthy children or those with cerebral palsy applied to dynamic contractions (concentric or eccentric) and provided measures of strength, reproducibility, ICC, peak torque, or SEM. We found a total of 143 abstracts and examined 94 articles to determine if they met the inclusion criteria. Finally, 10 articles were included in the systematic review and five studies (96 subjects) formed the meta-analysis sample, all of which focused on the reliability of isokinetic knees in the concentric mode. The CAT and QAREL scales were used to assess the quality of the included studies. The meta-analysis revealed high intra-class correlation coefficients (ICC) (0.84; p < 0.001; n = 96 subjects) in the flexion and excellent intra-class correlation coefficients (ICC 0.90; p < 0.001; n = 96 subjects) in the extension. Isokinetic dynamometry could be indicated as a method for measuring muscle strength training in children. However, the reviewed studies suggest some methodological issues in isokinetic tests, such as the rest days between testing and retesting, using the same speeds, protocols, and evaluators, and the performance of the subjects, so more research is required."
https://openalex.org/W2996406943,"Place, Ecological Dynamics and Football",2019-12-17,2019,article,"In this review article, I will use the phenomenology of place and read it alongside ecological dynamics theories (EDT) in sport. I will show the many congruences between these two areas of research and use place to support, supplement and show the phenomenological and ontological foundations of ecological dynamics analysis in sports. I show that the findings and principles used in ecological dynamics can be better understood through the work of Australian place phenomenologist Jeff Malpas. Through this relationship between phenomenological philosophy and ecological dynamics theory, I hope to establish a stronger connection between these two diverging fields of research (phenomenological ontology and sport science). Throughout this article, I demonstrate that an understanding of place can provide a widened and phenomenological basis for the understanding of EDT of sport including affordances, constraints, expertise and learning. Specifically, I use the first-person perspective of the phenomenology of place to illustrate a perspective that ecological dynamics theories do not have access due to the nature of their method. As a result, this article augments both the philosophy of place and ecological dynamics theories of sport by orientating them to different views on the same phenomena. Place benefits by being practically applied to sport sciences whereas ecological dynamics benefits by unveiling a new phenomenological perspective, description and ontological grounding to their object of study."
https://openalex.org/W3000199335,Brazilian paralympic athletes: an evaluation of oral health status,2019-12-15,2019,article,"Objetivo: o objetivo deste trabalho foi avaliar as condições de saúde bucal e investigar hábitos de vida que poderiam revelar fatores de risco para cárie dentária de atletas paraolímpicos paratletas brasileiros e, assim, identificar quais problemas de saúde bucal podem impactar seu desempenho, possibilitando a implementação de políticas públicas voltadas para essa população. Material e Métodos: os dados foram coletados de atletas participantes de um programa financiado pelo governo denominado “Odontologia Esportiva para Atletas de Alto Desempenho”, realizado no Instituto de Pesquisa em Saúde - INPES em São Paulo, Brasil. Um total de 96 atletas paralímpicos de alto desempenho foram examinados por 4 dentistas treinados e calibrados. Higiene bucal, relatos de dor bucal, exame da ATM, índice de má oclusão e informações sociodemográficas foram os dados coletados. Resultados: A idade dos atletas variou de 18 a 56 anos, com média de idade de 34 anos. A maioria dos atletas era nadadora (55,2%). 27,1% apresentaram sangramento gengival e 31,0% relataram sensibilidade dentária. 47,9% tinham classe I (Angle) e a maioria dos atletas (71,9%) não apresentou sinais clínicos de disfunção temporomandibular. A média do índice de cariados, perdidos e obturados (CPOD) foi de 10,5, variando de 0 a 28. Conclusões: os exames clínicos indicam uma população que necessita significativamente de procedimentos preventivos e restauradores de saúde bucal. Esperamos que nossos dados sejam úteis e ajudem as autoridades responsáveis na criação de políticas públicas curativas e preventivas para a população analisada."
https://openalex.org/W2996553594,The effect of sports shoes on flat foot,2019-12-14,2019,article,"Objective: This study was conducted to determine the effects of participation in sports on the structural deformities of the foot. Methods: A total of 2013 athletes (1301 males, 712 females) who had regularly participated in sports for a minimum of three years were included in the study. Screening of the sole was performed using a podoscope as it is a reliable and practical device. The structure of the sole was evaluated with the highly valid Staheli index. Results: A significant relationship was detected between the ages of the athletes, years in sport, branch of sports variables and the prevalence of flat foot. However, no significant relationship was found between the athletes’ gender and the prevalence of flat foot. Conclusion: It is thought that the training regimes, the floor on which the sports is performed and the shoes used in sports had effects on flat foot deformity. Based on our results, we assert that redesigning the competition shoes and using sports shoes with arch support during warm-ups, running and other sportive and educational drills outside the routine activities of the sports branch may be beneficial for foot health."
https://openalex.org/W2991056767,Third Window Syndrome: Surgical Management of Cochlea-Facial Nerve Dehiscence,2019-12-13,2019,article,"Objective: This communication is the first assessment of outcomes after surgical repair of cochlea-facial nerve dehiscence (CFD) in a series of patients. Pre- and postoperative quantitative measurement of validated survey instruments, symptoms, diagnostic findings and anonymous video descriptions of symptoms in a cohort of 16 patients with CFD and third window syndrome (TWS) symptoms were systematically studied. Study design: Observational analytic case-control study. Setting: Quaternary referral center. Patients: Group 1 had 8 patients (5 children and 3 adults) with CFD and TWS who underwent surgical management using a previously described round window reinforcement technique. Group 2 had 8 patients (2 children and 6 adults) with CFD who did not have surgical intervention. Interventions: The Dizziness Handicap Inventory (DHI) and Headache Impact Test (HIT-6) were administered preoperatively and postoperatively. In addition, diagnostic findings of comprehensive audiometry, cervical vestibular evoked myogenic potential (cVEMP) thresholds and electrocochleography (ECoG) were studied. Symptoms before and after surgical intervention were compared. Main outcome measures: Pre- vs postoperative DHI, HIT-6 and audiometric data were compared statistically. The thresholds and amplitudes for cVEMP in symptomatic ears, ears with cochlea-facial nerve dehiscence and ears without CFD were compared statistically. Results: There was a highly significant improvement in DHI and HIT-6 at pre- vs postoperative (p<0.0001 and p<0.001, respectively). The age range was 12.8 – 52.9 years at the time of surgery (mean=24.7 years). There were 6 females and 2 males. All 8 had a history of trauma before the onset of their symptoms. The mean cVEMP threshold was 75 dB nHL (SD 3.8) for the operated ear and 85.7 dB (SD 10.6) for the unoperated ear. In contrast to superior semicircular canal dehiscence, where most ears have abnormal ECoG findings suggestive of endolymphatic hydrops, only 1 of 8 operated CFD ears (1 of 16 ears) had an abnormal ECoG study. Conclusions: Overall there was a marked improvement in DHI, HIT-6 and symptoms postoperatively. Statistically significant reduction in cVEMP thresholds was observed in patients with radiographic evidence of CFD. Surgical management with round window reinforcement in patients with CFD was associated with improved symptoms and outcomes measures."
https://openalex.org/W2996209205,The Influence of the Device on User Performance in Handheld Augmented Reality,2019-12-13,2019,article,"Augmented Reality applications, which were known to require sophisticated hardware, can now be run on handheld devices. Although such devices provide the required computer power, the size or weight of some of them may become a barrier to user performance, mainly when the interaction is by the touch on the screen. Inserted in this context, this research consists of applying a set of subjective experiments in which volunteers use an application that runs on devices with different sizes and weights. These experiments aim to measure how much the type of handheld device influences the performance of the user in Augmented Reality applications. The main contributions of this study are (i) we concluded by subjective experiments that users with previous knowledge of how to interact with a similar AR application or a game are able to improve their performance when the device is larger and (ii) we demonstrated the age of the participant was also a good indicator of the user performance in AR applications."
