id,title,date,year,type,abstract
https://openalex.org/W4206927092,Defining Training and Performance Caliber: A Participant Classification Framework,2021-12-29,2021,article,"Throughout the sport-science and sports-medicine literature, the term ""elite"" subjects might be one of the most overused and ill-defined terms. Currently, there is no common perspective or terminology to characterize the caliber and training status of an individual or cohort. This paper presents a 6-tiered Participant Classification Framework whereby all individuals across a spectrum of exercise backgrounds and athletic abilities can be classified. The Participant Classification Framework uses training volume and performance metrics to classify a participant to one of the following: Tier 0: Sedentary; Tier 1: Recreationally Active; Tier 2: Trained/Developmental; Tier 3: Highly Trained/National Level; Tier 4: Elite/International Level; or Tier 5: World Class. We suggest the Participant Classification Framework can be used to classify participants both prospectively (as part of study participant recruitment) and retrospectively (during systematic reviews and/or meta-analyses). Discussion around how the Participant Classification Framework can be tailored toward different sports, athletes, and/or events has occurred, and sport-specific examples provided. Additional nuances such as depth of sport participation, nationality differences, and gender parity within a sport are all discussed. Finally, chronological age with reference to the junior and masters athlete, as well as the Paralympic athlete, and their inclusion within the Participant Classification Framework has also been considered. It is our intention that this framework be widely implemented to systematically classify participants in research featuring exercise, sport, performance, health, and/or fitness outcomes going forward, providing the much-needed uniformity to classification practices."
https://openalex.org/W4200470507,External Focus or Differential Learning: Is There an Additive Effect on Learning a Futsal Goal Kick?,2021-12-29,2021,article,"(1) Background: How to optimally promote the process of acquiring and learning a new motor skill is still one of the fundamental questions often raised in training and movement science, rehabilitation, and physical education. This study is aimed at investigating the effects of differential learning (DL) and the elements of OPTIMAL theory on learning a goal-kicking skill in futsal, especially under the conditions of external and internal foci. (2) Methods: A total of 40 female beginners were randomly assigned to, and equally distributed among, five different interventions. Within a pretest and post-test design, with retention and transfer tests, participants practiced for 12 weeks, involving two 20-min sessions per week. The tests involved a kicking skill test. Data were analyzed with a one-way ANOVA. (3) Results: Statistically significant differences with large effect sizes were found between differential learning (DL) with an external focus, DL with an internal focus, DL with no focus, traditional training with an external focus, and traditional training with control groups in the post-, retention, and transfer tests. (4) Conclusions: The results indicate the clear advantages of DL. It is well worth putting further efforts into investigating a more differentiated application of instructions combined with exercises for DL."
https://openalex.org/W4200518762,Quantitative Analysis of Performance Recovery in Semi-Professional Football Players after the COVID-19 Forced Rest Period,2021-12-29,2021,article,"This study proposes the instrumental analysis of the physiological and biomechanical adaptation of football players to a fatigue protocol during the month immediately after the COVID-19 lockdown, to get insights into fitness recovery. Eight male semi-professional football players took part in the study and filled a questionnaire about their activity during the lockdown. At the resumption of activities, the mean heart rate and covered distances during fatiguing exercises, the normalized variations of mean and maximum exerted power in the Wingate test and the Bosco test outcomes (i.e., maximum height, mean exerted power, relative strength index, leg stiffness, contact time, and flight time) were measured for one month. Questionnaires confirmed a light-intensity self-administered physical activity. A significant effect of fatigue (Wilcoxon signed-rank test p < 0.05) on measured variables was confirmed for the four weeks. The analysis of the normalized variations of the aforementioned parameters allowed the distinguishing of two behaviors: downfall in the first two weeks, and recovery in the last two weeks. Instrumental results suggest a physiological and ballistic (i.e., Bosco test outcomes) recovery after four weeks. As concerns the explosive skills, the observational data are insufficient to show complete recovery."
https://openalex.org/W4312812758,OPTIMIZATION OF BIOMECHANICS IN THE GAME OF FOOTBALL AT THE AGE OF 10 – 12 YEARS THROUGH COMPUTER TECHNOLOGY,2021-12-29,2021,article,"The topic of the research is part of the sphere of interest of the specialists in the field, dealing with one of the most important aspects within the training process of footballers aged 10-12 years. The importance of this study is represented by the use of specially selected software for the purpose of optimizing biomechanics in the game of football. The objectives of the research are aimed at optimizing the biomechanics of kicking the ball at the age of 10-12 years by means of three basic procedures. Within the research were used the method of studying the specialized literature, the method of pedagogical experiment, the method of graphic representation, the statistical method – mathematics. Within the pedagogical experiment method, a series of tests were applied specially designed for the investigation of the components of proprioception, which have a basic role in optimizing the biomechanics of hitting the ball in the game of football. Following the analysis and interpretation of the results, it was found the validity of the research hypothesis through the progress made by the research subjects at the final testing compared to the initial one. The conclusions of the research recommend the validated experimental model within the method of training of children aged 10-12 years for the optimization of the biomechanics of kicking the ball."
https://openalex.org/W4225985224,Economic growth in the conditions of globalization.,2021-12-28,2021,paratext,Economic growth in coditions of globalization Volume I 2 33+316.42(
https://openalex.org/W4200187800,"Epidemiology, etiology, and pathogenesis of tendinopathy among athletes",2021-12-27,2021,article,"The treatment of tendinopathy can be challenging for clinicians and might be associated with serious adverse events. However, evidence shows that tendinopathy can significantly impact the professional careers of the affected athletes. The main clinical features of the condition include decreased performance and strength of the affected tendons, swelling, and localized pain. Although tendinopathy might seem a non-critical condition, estimates show that it might be career-ending for many professional athletes, and therefore, reducing their quality of life. In the present literature review, we have discussed the epidemiology, etiology, and pathogenesis of tendinopathy among athletes. Different intrinsic and extrinsic factors were found to contribute to the development of the condition and the impact of various systemic diseases. Evidence also shows that the prevalence of the condition is high among athletes. However, these rates were variable across the different studies in the literature. This is probably owing to various factors, like demographics and the process of detection. The pathogenesis of the condition is also very complicated, and the development of pain has been attributed to the process of angiogenesis and associated ingrowth of nerve fibers."
https://openalex.org/W4206022039,"Predictive Analytic Techniques to Identify Hidden Relationships between Training Load, Fatigue and Muscle Strains in Young Soccer Players",2021-12-24,2021,article,"This study aimed to analyze different predictive analytic techniques to forecast the risk of muscle strain injuries (MSI) in youth soccer based on training load data. Twenty-two young soccer players (age: 13.5 ± 0.3 years) were recruited, and an injury surveillance system was applied to record all MSI during the season. Anthropometric data, predicted age at peak height velocity, and skeletal age were collected. The session-RPE method was daily employed to quantify internal training/match load, and monotony, strain, and cumulative load over the weeks were calculated. A countermovement jump (CMJ) test was submitted before and after each training/match to quantify players’ neuromuscular fatigue. All these data were used to predict the risk of MSI through different data mining models: Logistic Regression (LR), Random Forest (RF), Support Vector Machine (SVM). Among them, SVM showed the best predictive ability (area under the curve = 0.84 ± 0.05). Then, Decision tree (DT) algorithm was employed to understand the interactions identified by the SVM model. The rules extracted by DT revealed how the risk of injury could change according to players’ maturity status, neuromuscular fatigue, anthropometric factors, higher workloads, and low recovery status. This approach allowed to identify MSI and the underlying risk factors."
https://openalex.org/W4200238199,Efficacy of Prophylactic Knee Bracing in Sports,2021-12-24,2021,article,"Anterior cruciate ligament (ACL) and medial collateral ligament (MCL) injuries are common knee injuries, which can result from contact and noncontact during sports, recreation, or work-related activities. Prophylactic knee braces (PKBs) have been designed to protect the knee and decrease risk of recurrence of these injuries. Despite their success, PKBs have not been proven to be consistently effective and cost of the device must be evaluated to optimize its use in sports, particularly American football. Biomechanical studies have suggested that increased hip and knee flexion angles may reduce frontal plane loading with bracing which can protect the knee joint. This is essential with knee loading and rotational moments because they are associated with jumping, landing, and pivoting movements. The clinical efficacy of wearing PKBs can have an impact on athletic performance with respect to speed, power, motion, and agility, and these limitations are evident in athletes who are unaccustomed to wearing a PKB. Despite these concerns, use of PKBs increases in patients who have sustained an MCL injury or recovering from an ACL reconstruction surgery. As the evidence continues to evolve in sports medicine, there is limited definitive data to determine their beneficial or detrimental effects on overall injury risk of athletes, therefore leading those recommendations and decisions for their usage in the hands of the athletic trainers and team physicians' experience to determine the specific brace design, brand, fit, and situations for use."
https://openalex.org/W4200427286,Treatment of Navicular Stress Fracture Accompanied by Os Supranaviculare: A Case Report,2021-12-24,2021,article,"Navicular stress fractures (NSFs) are relatively uncommon, and predominantly affect athletes. Patients complain of vague pain, bruising, and swelling in the dorsal aspect of the midfoot. Os supranaviculare (OSSN) is an accessory ossicle located above the dorsal aspect of the talonavicular joint. There have been few previous reports of NSFs accompanied by OSSN. Herein we report the case of a patient with OSSN who was successfully treated for an NSF. A 34-year-old Asian man presented with a 6-month history of insidious-onset dorsal foot pain that occasionally radiated medially toward the arch. The pain worsened while sprinting and kicking a soccer ball with the instep, whereas it was temporarily relieved by rest for a week and analgesics. Plain radiographs of the weight-bearing foot and ankle joints revealed a bilateral, well-corticated OSSN. Computed tomography (CT) revealed a sagittally oriented incomplete fracture that extended from the dorsoproximal cortex to the center of the body of the navicular. The OSSN was excised and the joint was immobilized with a non-weight-bearing cast for 6 weeks, followed by gradual weight bearing using a boot. The 5-month follow-up CT scan demonstrated definite fracture healing. At the 1-year follow-up, the patient's symptoms had resolved, the American Orthopedic Foot and Ankle Society midfoot score had improved from 61 to 95 points, and the visual analog scale pain score had improved from 6 to 0. We describe a rare case of NSF accompanied by OSSN. Because of the fracture gap and biomechanical properties of OSSN, OSSN was excised and the joint was immobilized, leading to a successful outcome. Further research is required to evaluate the relationship between NSFs and OSSN, and determine the optimal management of NSFs in patients with OSSN."
https://openalex.org/W4205804541,Different change of direction tests assess different physical ability parameters: Principal component analysis of nine change of direction tests,2021-12-24,2021,article,"Change of direction (CoD) ability is critical for the success of athletes in many sports. The purpose of this study was to perform a principal component analysis using 9 CoD tests in order to reveal possible subcomponents of CoD ability, which could aid practitioners in test selection. Male and female kinesiology students (n = 76) performed all CoD tests and a 30-m sprint test in a quasi-randomized, counterbalanced order. Three components for males and two components for females were extracted from principle component analysis (variance explained = 82.3 and 71.4%, respectively). It seems that the CoD test should be subdivided into at least two components: a) “pure CoD tests” (such as 505 test, T-test and 180° turn) and maneuverability tests (such as AFL run, Illinois test and Figure of Eight test). Considering that different factors seem to underlie CoD and maneuverability, our findings have important practical implications for training design. If hopping/jumping CoD is important for a given athlete, it should also be tested separately."
