id,title,date,year,type,abstract
https://openalex.org/W4235409132,,2020-12-30,2020,paratext,"In this paper, we used the Balassa index, which measures the revealed comparative advantage (RCA), to analyze the specialization patterns of National Basketball Association (NBA) teams.Through the Balassa index, we examined how basketball has changed in the last 10 years, which part of the game has become more important, and how stronger teams compare to weaker teams.We found that RCA in two-point shots is a more important determinant of success than RCA in three-point shots.We conclude that it is equally important to improve the RCA index in both offensive and defensive play"
https://openalex.org/W3115606196,Effects of acute wearable resistance loading on overground running lower body kinematics,2020-12-28,2020,article,"Field-based sports require athletes to run sub-maximally over significant distances, often while contending with dynamic perturbations to preferred coordination patterns. The ability to adapt movement to maintain performance under such perturbations appears to be trainable through exposure to task variability, which encourages movement variability. The aim of the present study was to investigate the extent to which various wearable resistance loading magnitudes alter coordination and induce movement variability during running. To investigate this, 14 participants (three female and 11 male) performed 10 sub-maximal velocity shuttle runs with either no weight, 1%, 3%, or 5% of body weight attached to the lower limbs. Sagittal plane lower limb joint kinematics from one complete stride cycle in each run were assessed using functional data analysis techniques, both across the participant group and within-individuals. At the group-level, decreases in ankle plantarflexion following toe-off were evident in the 3% and 5% conditions, while increased knee flexion occurred during weight acceptance in the 5% condition compared with unloaded running. At the individual-level, between-run joint angle profiles varied, with six participants exhibiting increased joint angle variability in one or more loading conditions compared with unloaded running. Loading of 5% decreased between-run ankle joint variability among two individuals, likely in accordance with the need to manage increased system load or the novelty of the task. In terms of joint coordination, the most considerable alterations to coordination occurred in the 5% loading condition at the hip-knee joint pair, however, only a minority of participants exhibited this tendency. Coaches should prescribe wearable resistance individually to perturb preferred coordination patterns and encourage movement variability without loading to the extent that movement options become limited."
https://openalex.org/W3131476415,Jump training in sports medicine,2020-12-28,2020,article,"Through evolution, several animal species, including humans, have evolved the ability to jump.Indeed, jumping actions are common for mammals, reptiles, and insects, among others.For humans, jumping allow them to perform a wide range of activities, from dancing to moon exploration.From a sports medicine perspective, jumps have been used by athletes as a training method in preparation for competitions at least in the last 3,000 years 1 . Jump training exercisesJump training exercises (JTE) involves multi-joint drills and large muscle groups (e.g., quadriceps).Depending on the type of jump, these may involve a stretch-shortening cycle (SSC), with a considerable voluntary effort (i.e.near maximal or maximal) during the concentric portion of the jump (i.e. against the force of gravity).In addition, some jumps may also involve considerable eccentric forces upon landing, as high as 12 times body mass 2 .In this sense, highly trained athletes use some JTE most commonly, such as bounce drop jumps from relatively high drop heights (e.g.plyometrics).However, JTE can be adapted safely and effectively for older adults, children with cerebral palsy and Down syndrome, injured athletes, among other populations 3 .Adaptation strategies may involve the performance of the concentric-only portion of the jump, assistive devices (e.g., suspension training), submaximal jumps, among other.In this sense, jump training may involve a wide range of JTE, selected according to the participant's characteristics and goals, usually incorporated in a multi-component training programme (e.g., neuromuscular training), considering a long-term physical development approach."
https://openalex.org/W3113535834,Recreational Runners With a History of Injury Are Twice as Likely to Sustain a Running-Related Injury as Runners With No History of Injury: A 1-Year Prospective Cohort Study,2020-12-26,2020,article,"Objectives To investigate (1) the cumulative incidence proportion and the most common anatomical locations of running-related injuries in recreational runners, and (2) the associations between running-related injuries and previous injury, running experience, weekly running distance, age, sex, and body mass index. Design A 1-year prospective cohort study. Methods Two hundred twenty-four recreational runners (average weekly running distance for the past 12 months, 15 km) were included (89 women, 135 men). Pain information was reported weekly for 1 year, and all running-related injuries that resulted in time loss or medical consultation were recorded. We accounted for censoring when calculating cumulative incidence proportion, and used crude Cox proportional hazards regression to evaluate whether the variables of interest were associated with running-related injuries. Results The 1-year cumulative incidence proportion of running-related injuries was 45.9% (95% confidence interval [CI]: 38.4%, 54.2%). The most common anatomical locations were the knee (20/75, 27%) and Achilles tendon/calf (19/75, 25%). Previous injury was associated with a higher injury rate (hazard rate ratio = 1.9; 95% CI: 1.2, 3.2), while the other variables had no statistically significant association with injury. Conclusion There were 75 running-related injuries during the 1-year surveillance period, for a cumulative incidence proportion of 46%. The most common injuries were to the knee and Achilles tendon/calf. Recreational runners with a previous injury were twice as likely to sustain a running-related injury as runners with no previous injury. J Orthop Sports Phys Ther 2021;51(3):144–150. Epub 25 Dec 2020. doi:10.2519/jospt.2021.9673"
https://openalex.org/W3117047014,The Role of the Pie-Crusting Technique of the Medial Collateral Ligament in the Arthroscopic Inside-out Technique for Medial Meniscal Repair With or Without Anterior Cruciate Ligament Reconstruction: A Satisfactory Repair Technique,2020-12-26,2020,article,"To assess the results of a technique for pie crusting of the medial collateral ligament (MCL) and inside-out medial meniscal repair and perform a comparison with the literature.This retrospective study consisted of electronic data collection between 2012 and 2017 with a minimum of 2 years' follow-up. The inclusion criteria were the presence of difficult medial meniscal tears with joint tightness requiring pie crusting and the presence of acute or chronic tears of zone I or II with or without anterior cruciate ligament reconstruction (ACLR) using hamstring autograft during the same session. The primary outcome of the study was the achievement of good results with the aforementioned technique. There was no control group. All patients underwent assessments at 1, 2, and 6 months in outpatient clinics. At 6 months, the Lysholm knee score was calculated. For statistical analysis, the Social Science Statistics online program was used to perform descriptive analysis and assess any associations between the variables.This study included 53 patients from a single surgeon's practice; of these patients, 31 underwent additional ACLR using hamstring autograft during the same session. The mean age was 29.43 years (range, 14-49 years), and the mean increase in the medial joint space width was 3.21 mm (range, 2-5 mm) with pie crusting. At 6 months, the average Lysholm score was 93 (range, 67-100) and the average visual analog scale score was 0.8 (range, 0-4). There was no meaningful association between age, tear pattern, chronicity of tear, joint space width obtained after pie crusting, and associated anterior cruciate ligament tear. Patients returned to their daily activity level at 4.5 months on average and returned to sporting activities at 7.4 months on average. Saphenous nerve symptoms were observed in 5 patients, but no infection or instability was documented in the follow-up period.In this study, we obtained good outcomes using arthroscopic inside-out medial meniscal repair combined with pie crusting for the release of the MCL, with or without ACLR.Level IV, therapeutic case series."
https://openalex.org/W3134019557,3D PRINTING IN PEDIATRIC ORTHOPEDICS – THE NEW GENERATION OF PREOPERATIVE PLANNING IN THE FIELD OF PEDIATRIC ORTHOPEDICS,2020-12-26,2020,article,"The evolution of modern medicine, in its continuous developing process, is highly connected with the progress achieved in the medical branch of technology. Regarding the surgical specialties, the technological progress breakthroughs may determine the appearance of new diagnosis techniques, but also shape innovative treatments, leading to superior therapeutic results. In the surgical treatment as a whole, an essential role is played by the Medical Imagistics. They either offer the much-needed visual support in order to reach an accurate diagnosis, or guide the surgeon in choosing a certain type of intervention. The importance of Imagistics is indisputable. It has also been proven so in intraoperatory guidance and monitoring the patient in post-surgery. In the evolution of medical Imagistics, after the transition to digital imaging, followed by graphic 3D reconstructions based on CT and MRI data, we find ourselves contemporary with a new turning point announcing a technological revolution: the transition from virtual 3D models to tangible 3D replica. Since the beginning, the 3D printing technology has been of great importance to the field of medical research and, once the technique gained popularity, it became a modern tool for many medical specialties, in particular for cranio-maxillofacial surgery, orthopedics, oncology, neurosurgery. The 3D printing technology managed to transgress dated barriers by facilitating the manufacturing of implants or implement new treatments in regenerative medicine. The purpose of this original paper is to present our 3D printing work protocol and general conclusions after 5 years of implementing 3D printing in pediatric orthopedics.&#x0D;"
https://openalex.org/W3113444318,"Trunk, pelvis and lower limb coordination between anticipated and unanticipated sidestep cutting in females",2020-12-25,2020,article,
https://openalex.org/W4390486215,"Role of Workplace Spirituality, Organizational Citizenship Behavior, Organizational Justice and Performance of Nurses",2020-12-25,2020,article,"The present study aims to explore the relationship between spirituality, organizational citizenship behavior, organizational justice and performance of nurses. For the purpose of the study, a sample of 300 female nurses of age group between 30-40 years having five years’ experience in their profession. Government hospital nurses have been selected in the sample. Spirituality attitude scale, organizational citizenship behavior, organizational justice and performance of nurses were administered on the subjects. Data was analyzed using correlation method. The results reveals that there is a positive relationship between spirituality, organizational justice, organizational citizenship behavior and performance of nurses."
https://openalex.org/W3108262350,The effects of plyometric jump training on physical fitness attributes in basketball players: A meta-analysis,2020-12-24,2020,review,"There is a growing body of experimental evidence examining the effects of plyometric jump training (PJT) on physical fitness attributes in basketball players; however, this evidence has not yet been comprehensively and systematically aggregated. Therefore, our objective was to meta-analyze the effects of PJT on physical fitness attributes in basketball players, in comparison to a control condition."
https://openalex.org/W3114137177,A Novel Approach to Extensive Chest Wall Reconstruction in a Child,2020-12-24,2020,article,
https://openalex.org/W3115631929,Assessment of Biomechanical Response to Fatigue through Wearable Sensors in Semi-Professional Football Referees,2020-12-24,2020,article,"Quantifying muscle fatigue is a key aspect of everyday sport practice. A reliable and objective solution that can fulfil this task would be deeply important for two main reasons: (i) it would grant an objective indicator to adjust the daily training load for each player and (ii) it would provide an innovative tool to reduce the risk of fatigue-related injuries. Available solutions for objectively quantifying the fatigue level of fatigue can be invasive for the athlete; they could alter the performance or they are not compatible with daily practice on the playground. Building on previous findings that identified fatigue-related parameters in the kinematic of the counter-movement jump (CMJ), this study evaluates the physical response to a fatigue protocol (i.e., Yo-Yo Intermittent Recovery Test Level 1) in 16 football referees, by monitoring CMJ performance with wearable magneto-inertial measurement units (MIMU). Nineteen kinematic parameters were selected as suitable indicators for fatigue detection. The analysis of their variations allowed us to distinguish two opposites but coherent responses to the fatigue protocol. Indeed, eight out of sixteen athletes showed reduced performance (e.g., an effective fatigue condition), while the other eight athletes experienced an improvement of the execution likely due to the so-called Post-Activation Potentiation. In both cases, the above parameters were significantly influenced by the fatigue protocol (p &lt; 0.05), confirming their validity for fatigue monitoring. Interesting correlations between several kinematic parameters and muscular mass were highlighted in the fatigued group. Finally, a “fatigue approximation index” was proposed and validated as fatigue quantifier."
https://openalex.org/W3104747430,Less Is More—Cyclists-Triathlete’s 30 min Cycling Time-Trial Performance Is Impaired With Multiple Feedback Compared to a Single Feedback,2020-12-23,2020,article,"Purpose: The purpose of this article was to (i) compare different modes of feedback (multiple vs. single) on 30 min cycling time-trial performance in non-cyclist’s and cyclists-triathletes, and (ii) investigate cyclists-triathlete’s information acquisition. Methods: 20 participants (10 non-cyclists, 10 cyclists-triathletes) performed two 30 min self-paced cycling time-trials (TT, ∼5–7 days apart) with either a single feedback (elapsed time) or multiple feedback (power output, elapsed distance, elapsed time, cadence, speed, and heart rate). Cyclists-triathlete’s information acquisition was also monitored during the multiple feedback trial via an eye tracker. Perceptual measurements of task motivation, ratings of perceived exertion (RPE) and affect were collected every 5 min. Performance variables (power output, cadence, distance, speed) and heart rate were recorded continuously. Results: Cyclists-triathletes average power output was greater compared to non-cyclists with both multiple feedback (227.99 ± 42.02 W; 137.27 ± 27.63 W ; P &amp;lt; 0.05) and single feedback (287.9 ± 60.07 W; 131.13 ± 25.53 W). Non-cyclist’s performance did not differ between multiple and single feedback ( p &amp;gt; 0.05). Whereas, cyclists-triathletes 30 min cycling time-trial performance was impaired with multiple feedback (227.99 ± 42.02 W) compared to single feedback (287.9 ± 60.07 W; p &amp;lt; 0.05), despite adopting and reporting a similar pacing strategy and perceptual responses ( p &amp;gt; 0.05). Cyclists-triathlete’s primary and secondary objects of regard were power (64.95 s) and elapsed time (64.46 s). However, total glance time during multiple feedback decreased from the first 5 min (75.67 s) to the last 5 min (22.34 s). Conclusion: Cyclists-triathletes indoor 30 min cycling TT performance was impaired with multiple feedback compared to single feedback. Whereas non-cyclist’s performance did not differ between multiple and single feedback. Cyclists-triathletes glanced at power and time which corresponds with the wireless sensor networks they use during training. However, total glance time during multiple feedback decreased over time, and therefore, overloading athletes with feedback may decrease performance in cyclists-triathletes."
https://openalex.org/W4238683300,"The Immediate Effect of High Power Laser on Quadriceps Muscle Performance in Male Football Players: A Single-Group, Pretest-Posttest Trial",2020-12-23,2020,article,"Introduction: The use of High Power Laser (HPL) has recently been emphasized in physiotherapy. Previous studies suggest that the prophylactic use of laser has ergogenic effects on athletic performance by increasing the contractile function of skeletal muscles. Recently, muscle function improvement is a new research idea in the field of laser therapy. Based on our knowledge, there are only two studies on the effects of HPL on muscle performance although with contradictory results. The purpose of this study was to investigate the effects of HPL on quadriceps muscle performance in male football players.Materials and Methods: Sixteen healthy male football players (Mean±SD age=18.53±7.2 years, Mean±SD body mass index=22.8±4.4 kg/m2) participated in a pretest-posttest study. The subjects received one session of HPL (808 nm, 80 j, 2 w) on quadriceps muscles. The Isometric Peak Torque (IPT), Single-Leg Hop Test (SLHT), and Y-balance Test (YBT) were measured at baseline and immediately after HPL. For statistical analysis, we used the paired sample t test.Results: Immediately after HPL, the IPT (P=0.001), SLHT (P=0.02), and YBT scores (P=0.001) significantly increased.Conclusion: The results of our study showed that immediate application of one session of HPL can improve IPT as well as functional tests. Although the sessions of laser application and assessment were limited and the sample size was small, it seems that HPL could improve muscle performance. Therefore, further research is warranted with large sample size and follow-up."
https://openalex.org/W3138993203,Lower Limb Compression Socks with Biomechanical Concepts,2020-12-22,2020,article,"Sergio Daniele1*, Gianluca Rosso3, Luca Malfatti3, Mauro Testa1 and Andrea Licciardi2 Author Affiliations 1Owner Biomoove, Biomechanics Sports Center, Almese, Torino, Italy 2Fitness Coach, Torino Football Club, Torino, Italy 3Owner, Quant4sport Reaserch, Torino, Italy Received: December 15, 2020| Published: December 22, 2020 Corresponding author:Sergio D, Biomoove, Biomechanics Sports Center, Almese, Torino, Italy DOI: 10.26717/BJSTR.2020.32.005301"
https://openalex.org/W3115067459,Epidemiology of Injuries in Ultimate (Frisbee): A Systematic Review,2020-12-21,2020,review,"Ultimate is a high-intensity, non-contact team sport played with a flying disc (e.g., frisbee). Despite the growing popularity of ultimate worldwide, there is limited information about the epidemiology of injury in the sport. The purpose of this review is to provide a comprehensive overview and synthesis of the literature on the epidemiology of injury in ultimate. A comprehensive search of the literature was conducted in five electronic databases (i.e., MEDLINE, Embase, AMED, SPORTDiscus, and AusportMed). All databases were searched from inception to 1 July 2020. A total of eleven studies were included and qualitatively synthesized. Injury incidence rate estimates ranged from 0.4 to 84.9 injuries per 1000 athlete-exposures. The lifetime prevalence of any injury and concussion were 100% and 26%, respectively. The most commonly injured body region was the lower limb, with the knee and thigh being the most frequently injured anatomical locations. The most frequent injury types were muscle injuries and superficial contusions. The most common injury situation was direct contact with another player. There is a substantial risk of injury in ultimate, in particular muscle strains and joint sprains to the knee and shoulder areas. Development and implementation of effective, sport-specific injury prevention initiatives, including improved injury risk management and sport safety culture, should be a priority to reduce the burden of injury in ultimate."
https://openalex.org/W4242953219,MULTIDISCIPLINARY RESEARCH,2020-12-20,2020,article,Abstracts of XIV International Scientific and Practical Conference
https://openalex.org/W4254379183,Abstracts of XIV International Scientific and Practical Conference,2020-12-20,2020,paratext,"Отже, зважаючи на динаміку граничного напруження зсуву тістової заготовки напівфабрикату збивного борошняного, зберігання за температури -18 °С протягом 3 місяців є раціональною тривалістю, а також раціональною концентрацією ферменту трансглютаміназа в рецептурі тіста модельної системи напівфабрикату збивного борошняного є 0"
https://openalex.org/W3110687981,Optimizing Return to Play After Anterior Cruciate Ligament Reconstruction in Soccer Players: an Evidence Based Approach,2020-12-18,2020,article,"Anterior Cruciate Ligament (ACL) tear is currently a main issue in all of sports communities. Although the number of ACL injuries in football remains low, it&amp;rsquo;s consequences on both professional and personal lives remain a major concern of rehabilitation. If practitioners often require more time to bring athletes in the best condition, the fact remains that this concept of time before return to sport is nowadays considered as obsolete. Indeed, the better understanding of the mechanisms of lesion and the strains placed on the graft after reconstruction, allow us to establish a personalized program based on clinical criteria and the patient's objectives. The current scientific literature allows us today to optimize the return to play and performance by the use of neuromotor and neurocognitive approaches, muscle strengthening methods and a preventive program necessary to cover the previous level of the players while taking into account physiological and psychological changes due to ACL reconstruction. Indeed, it is important to have a systemic approach centered on the patient, the sports movement, as close as possible to the field in order to find an optimal function of the knee in interaction with its environment.If there is a risk of reinjury of the ACL, it appears important to be able to identify the risk factors so that the player can return to play in optimal conditions."
https://openalex.org/W3115290144,Analysis and Design of Coil Rolling Machines on Robot Solenoids using Macroergonomic Analysis Method and Design (MEAD) and Rapid Entire Body Assesment (REBA) Based on Arduino Microcontroller,2020-12-18,2020,article,"The making of Indonesian soccer robot in the division of the Indonesian Football Robot Contest (KRSBI) especially in the process of coil rolling machines on a solenoid does not pay attention to ergonomic factors. The process of winding the wire on the solenoid is done using only the hands manually and in an un ergonomic body position, which is turning and bending. As a result, the convolution process lasts longer and in the wrong posture, causing fatigue and back pain. Macroergonomic Analysis and Design (MEAD) and Rapid Entire Body Assessment (REBA) approaches are used to analyze the posture of the wire. The solution is obtained by design and making an ergonomic and semi-automatic coil rolling machines to solenoid Robot based on the Arduino Microcontroller"
https://openalex.org/W3115418532,A Meta-Analysis of the Effect of Small-Sided Games on the Repeated Sprint Ability in Soccer,2020-12-18,2020,article,"To determine the effect of small-sided games (SSG) on the repeated sprint ability (RSA) in male soccer players. A meta-analysis was conducted in which studies were selected from the electronic databases Medline, SPORTDiscus, Google Scholar, and PubMed. Results: Six studies were included and 44 effect sizes (ES) were computed from 116 men (age = 18.0 ± 2.8 yr., height = 175.8 ± 3.3 cm, weight = 68.6 ± 5.6 kg, body mass index [BMI] = 22.3 ± 1.1 kgm2, VO2max = 56.9 ± 2.1 mlkg-1min-1). The SSG training improved the overall RSA performance (ES = -.54, 95%CI = -.89, -.20, p &lt; .05), reduced RSA total time (ES = -.41, 95%CI = -.81, -.01, p &lt; .05), and fatigue index (ES = -.83, 95%CI = -1.65, -.02, p &lt; 0.05). Moderator analysis showed that the fatigue index is impaired when several sessions/week are performed (β = .69, 95%CI = .29, 1.10, R2 = 82.9, p = .001) and is enhanced when the duration of the intervention is extended over several weeks (β = -.25, 95%CI = -.47, -.03, R2 = 56.6, p = .05). The methodological use of SSG enhances the capacity of repeated sprints, while technical and tactical elements are worked concomitantly."
