cluster,title,tfidf
3,"The Increased Effectiveness of Loaded Versus Unloaded Plyometric Jump Training in Improving Muscle Power, Speed, Change of Direction, and Kicking-Distance Performance in Prepubertal Male Soccer Players",0.7388075866396286
3,Analysis of some biomechanical variables influencing the accuracy of direct free kicks in soccer,0.6891778820907499
3,Biomechanical Comparison of Cutting Techniques: A Review and Practical Applications,0.6685334166639297
3,"The Physiological, Physical, and Biomechanical Demands of Walking Football: Implications for Exercise Prescription and Future Research in Older Adults",0.6564912250902175
3,Neuromuscular Control of Vertical Jumps in Female Adolescents,0.6178073784386752
3,Statistical Parametric Mapping을 이용한 시상면에서의 양발 착지와 외발 착지의 전략 차이,0.6035163574564987
3,Kinematic analysis of soccer goalkeepers’ diving motion towards shots placed far away,0.5942313671638272
3,Compression Garments Reduce Muscle Movement and Activation during Submaximal Running,0.5548382188233176
3,The Effects of Six-Weeks Change of Direction Speed and Technique Modification Training on Cutting Performance and Movement Quality in Male Youth Soccer Players,0.5525080405025073
3,No Evidence of Association Between Soccer Heading and Cognitive Performance in Professional Soccer Players: Cross-Sectional Results,0.5382459947099097
4,Concussion prevention strategies: A Survey of division I and division II female soccer teams,0.7802131443915763
4,"Determinants of concussion diagnosis, symptomology, and resolution time in U.S. high school soccer players",0.7125737005696787
4,Accounting for Variance in Concussion Tolerance Between Individuals: Comparing Head Accelerations Between Concussed and Physically Matched Control Subjects,0.5305973763694845
4,"Peer Review #2 of ""Changes in sprint performance and sagittal plane kinematics after heavy resisted sprint training in professional soccer players (v0.1)""",0.49633774101973255
4,Observational Study of Prevention and Intervention Strategies That Help Speed Return to Play Post-Concussion in Division I College Football,0.48766545269057826
4,Soccer Scoring Techniques — a Scientific Re-conception of Time and Space via Biomechanical Modeling,0.47750349991009733
4,Estimated age of first exposure to American football and outcome from concussion,0.47723195722594697
4,"Peer Review #1 of ""Changes in sprint performance and sagittal plane kinematics after heavy resisted sprint training in professional soccer players (v0.1)""",0.4573813122243964
4,The Relationship between Nordic Hamstring Test and Isokinetic Dynamometry in Football and Track and Field Student Athletes: a Cross-Sectional Study,0.45276039574577903
4,Concussion related deficits in the general population predict impairments in varsity footballers,0.45173268900270513
5,Differences in Anthropometric Characteristics among Junior Soccer and Volleyball Players,2.143414825353623
5,Analysis of Foot Morphology in Habitually Barefoot Group,1.6891905756302488
5,Double Acl Reconstruction Failure in A Young Soccer Player In Treatment with Retinoids: A Case Report,1.666668337138073
5,Is Foot Type an Indicator of Anterior Cruciate Ligament Injury in Football Players?,1.663079217045864
5,Footwear and injury prevention in elite American football,1.6020934868492662
5,Running patterns and force‐velocity sprinting profiles in elite training young soccer players: A cross‐sectional study,1.6010725354977349
5,A common neural signature of brain injury in concussion and subconcussion,1.5849822096331825
5,Using Virtual Environments to Improve Real-World Motor Skills in Sports: A Systematic Review,1.5805718557349961
5,Balance and Core Stabilization Training with Eyes Open Versus Eyes Closed in Young Football Players,1.5657627234434766
5,Cleat stiffness influences ankle inversion in football players with history of ankle sprain,1.5123759602013247
6,Relative Motion Between the Helmet and the Head in Football Impact Test,0.7085344553207611
6,Biomechanical Analysis of Head Impacts during Real Time Soccer Play: a Preliminary Study,0.582505311533426
6,Soccer-related head injuries—analysis of sentinel surveillance data collected by the electronic Canadian Hospitals Injury Reporting and Prevention Program,0.5304874993276492
6,Head and Neck Response of an Active Human Body Model and Finite Element Anthropometric Test Device During a Linear Impactor Helmet Test,0.5159189256617853
6,BIOMECHANIC DATA-DRIVEN BEHAVIOR MODIFICATION TO REDUCE CONCUSSION RISK IN HIGH SCHOOL FOOTBALL ATHLETES,0.381514327386578
6,Repetitive Head Impact Exposure in College Football Following an NCAA Rule Change to Eliminate Two-A-Day Preseason Practices: A Study from the NCAA-DoD CARE Consortium,0.2901151054445354
6,Passive cervical spine ligaments provide stability during head impacts,0.24833354957999385
6,Development and Multi-Scale Validation of a Finite Element Football Helmet Model,0.23229506938803773
6,Physical Performance Measures Correlate with Head Impact Exposure in Youth Football,0.21014599107531406
6,COMPARISON OF HEAD IMPACT BIOMECHANICS BETWEEN TACKLE AND FLAG YOUTH FOOTBALL,0.1982929090134619
7,Repetitive Head Impact Exposure in College Football Following an NCAA Rule Change to Eliminate Two-A-Day Preseason Practices: A Study from the NCAA-DoD CARE Consortium,0.8356340424526941
7,BIOMECHANICAL MEASURES DURING TWO SPORT-SPECIFIC TASKS DIFFERENTIATE BETWEEN SOCCER PLAYERS WHO GO ON TO ANTERIOR CRUCIATE LIGAMENT INJURY AND THOSE WHO DO NOT: A PROSPECTIVE COHORT ANALYSIS,0.4311665523907152
7,Body sensor networks for monitoring performances in sports: A brief overview and some new thoughts,0.4014439565908461
7,Physical Performance Measures Correlate with Head Impact Exposure in Youth Football,0.38311694398428703
7,Comparison of selected lower limb biomechanical variables between university of ibadan sportsmen with and without patellofemoral pain syndrome,0.333100835359575
7,A review on aerodynamics and hydrodynamics in sports,0.3295199552034508
7,Passive cervical spine ligaments provide stability during head impacts,0.3206697209586021
7,Biomechanics of accurate and inaccurate goal-kicking in Australian football: Group-based analysis,0.30855219745287904
7,Lower Extremity Biomechanics Are Altered Across Maturation in Sport-Specialized Female Adolescent Athletes,0.29796517326119937
7,Evaluation of skin-mounted sensor for head impact measurement,0.26164358107915514
