cluster,title,tfidf
4,Three-Week Intensive Neuromuscular Training Improves Postural Control in Professional Male Soccer Players,0.6109507404265766
4,"Six different football shoes, one playing surface and the weather; Assessing variation in shoe-surface traction over one season of elite football",0.6034358807273241
4,Injury Surveillance in Major League Soccer: A 4-Year Comparison of Injury on Natural Grass Versus Artificial Turf Field,0.5894555208885399
4,The effects of plyometric jump training on physical fitness attributes in basketball players: A meta-analysis,0.5893839561012915
5,Passive cervical spine ligaments provide stability during head impacts,1.2473994707769882
5,Hip Angle Behavior in Landing After Drop Jump in Children; and their Implicance in Prevention Programs,0.6655208127657458
5,Maximum acceleration performance of professional soccer players in linear sprints: Is there a direct connection with change-of-direction ability?,0.3558098541927328
5,Comparison of Drop Jump and Tuck Jump Knee Joint Kinematics in Elite Male Youth Soccer Players: Implications for Injury Risk Screening,0.33998978171682426
5,Anterior cruciate ligament injury risk factors in football,0.2960009097472446
5,Footwear and injury prevention in elite American football,0.28307572203580555
5,High resolution ultrasound for imaging complications of muscle injury: Is there an additional role for elastography?,0.28307572203580555
5,Proximal Adductor Avulsion: A Biomechanical Comparison of Suture Anchor Repair Techniques,0.2310290157952298
5,Biomechanical evaluation of different ankle orthoses in a simulated lateral ankle sprain in two different modes,0.2298903906314214
5,Abnormal Motor Response Associated With Concussive Injuries: Biomechanical Comparison Between Impact Seizures and Loss of Consciousness,0.22884134990949084
6,MANAGEMENT OF SPECIFIC FOOTBALL-TENNIS TRAINING,1.1371191795015854
6,Balance and Core Stabilization Training with Eyes Open Versus Eyes Closed in Young Football Players,0.5223958542986424
6,Age of first exposure to soccer heading and sensory reweighting for upright stance,0.5117891221725637
6,Short‐term effects of differential learning and contextual interference in a goalkeeper‐like task: Visuomotor response time and motor control,0.4730680529482003
6,ACL biomechanical risk factors on single-leg drop-jump: a cohort study comparing football players with and without history of lower limb injury,0.4532699784691334
6,The Evaluation of Musculoskeletal Disorders Seen in Footballers with Regard to Dominant Foot Preference,0.45030790507282437
6,Lower Limbs Joint Loading – Case Study,0.41910703194424304
6,Cleat stiffness influences ankle inversion in football players with history of ankle sprain,0.38865642566017433
6,Workload and Injury in Professional Soccer Players: Role of Injury Tissue Type and Injury Severity,0.3843731237144391
6,A common neural signature of brain injury in concussion and subconcussion,0.3742236516501605
7,The effects of lower limb wearable resistance on sprint running performance: A systematic review,0.7752844116627492
7,"Peer Review #1 of ""Changes in sprint performance and sagittal plane kinematics after heavy resisted sprint training in professional soccer players (v0.1)""",0.6854109805916706
7,Trunk and Upper Body Fatigue Adversely Affect Running Economy: A Three-Armed Randomized Controlled Crossover Pilot Trial,0.4325224367717573
7,Acute and chronic effects of competition on ankle dorsiflexion ROM in professional football players,0.4264430916941516
7,Effects of Two Different Recovery Postures during High-Intensity Interval Training,0.3530969569497853
7,Evaluation of skin-mounted sensor for head impact measurement,0.31923844884357516
7,Effects Of Attentional Focus Cues On Soccer Trap Kinematics And Performance,0.291599794318345
7,A Coding System to Quantify Powerful Actions in Soccer Match Play: A Pilot Study,0.27610489464828036
7,Relative Motion Between the Helmet and the Head in Football Impact Test,0.2013953251581167
7,Double Acl Reconstruction Failure in A Young Soccer Player In Treatment with Retinoids: A Case Report,0.20012338206634267
